PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags,DailyDate,n_moves
hBpyn,3r2rk/1b3ppp/2q1p3/p1p1Q3/Pp5R/1B1P1P2/1PP3PP/R5K1 b - - 3 22,c6d6 h4h7 h8h7 e5h5,1199,74,98,1489,attraction kingsideAttack mate mateIn2 middlegame sacrifice short,https://lichess.org/iCjFiCZA/black#44,,,4
vfjY3,r3kb1r/pp3ppp/2pqp1b1/4N3/3Pn1P1/2N4P/PPP1B3/R1BQK2R w KQkq - 2 13,e5g6 d6g3 e1f1 g3f2,1025,100,95,1843,mate mateIn2 opening short,https://lichess.org/i67vYdoI#25,Blackmar-Diemer_Gambit_Accepted Blackmar-Diemer_Gambit_Accepted_Teichmann_Defense,,4
oWlWe,5k2/8/8/1R1PB2p/2P4K/1p6/2b5/4r3 w - - 1 49,e5d4 e1e4 h4g5 e4d4,1287,75,97,3259,advantage endgame fork short,https://lichess.org/zkkazowQ#97,,,4
dLoIW,8/8/7p/p5p1/Pp3kP1/1P1K3P/8/8 w - - 4 54,d3d4 f4g3 d4c5 g3h3 c5b6 h3g4 b6a5 h6h5 a5b4 h5h4 a4a5 h4h3,1113,80,64,97,crushing endgame pawnEndgame quietMove veryLong,https://lichess.org/Kp4ZsYnh#107,,,12
IkzSE,r1bqk2r/pp1p1pbp/4p1pn/1B6/3nP3/2NQ3N/PP3PPP/R1B1K2R b KQkq - 7 10,e8g8 c1h6 g7h6 d3d4,1290,74,94,3700,advantage opening short,https://lichess.org/FBAsYncn/black#20,Sicilian_Defense Sicilian_Defense_Smith-Morra_Gambit_Accepted,,4
wjJDA,5k2/ppp2r1b/2n5/6N1/8/r4P1P/3R2P1/4R2K b - - 1 40,f7g7 g5e6 f8g8 e6g7,1198,76,94,1293,advantage fork master middlegame short,https://lichess.org/Pakq5aaL/black#80,,,4
W6WpC,1q1rrbk1/5p1p/R2p2p1/2pP1b2/2Pp1B2/3P1PP1/3Q2BP/R5K1 w - - 13 28,a6a8 b8a8 a1a8 d8a8,1262,83,90,2887,advantage middlegame short,https://lichess.org/0hi3wv33#55,,,4
pwkJp,8/1Q6/6r1/5p1p/p2B4/4P2k/P1q2P1P/R5K1 w - - 1 37,g1f1 c2d3 f1e1 g6g1,1250,81,91,501,endgame mate mateIn2 short,https://lichess.org/gqJQWYmr#73,,,4
PLAri,r1bq2k1/pp1pb1p1/2n1pr2/2p4p/5PQ1/2NP1NP1/PPP5/R1B1K2R w KQ - 0 14,g4h5 f6h6 h5h6 g7h6,1225,76,81,213,advantage middlegame short,https://lichess.org/oGFByzwb#27,Sicilian_Defense Sicilian_Defense_McDonnell_Attack,,4
T3sCD,r1b2rk1/pp1p1ppp/2nB1q2/4n3/2B5/2P2N2/4QPPP/RN2R1K1 b - - 0 16,f6d6 f3e5 d6e5 e2e5 c6e5 e1e5,1190,76,79,291,advantage long opening,https://lichess.org/VFKF1vQf/black#32,Sicilian_Defense Sicilian_Defense_Mengarini_Variation,,6
r1lsJ,r2qr1k1/pQ2n1pp/3p1p2/5n2/3P1B2/1P6/P1P2PPP/3R1RK1 b - - 0 18,e7g6 b7d5 g8h8 d5f5 g6f4 f5f4,1173,77,79,864,advantage fork long middlegame,https://lichess.org/PEk8QgY4/black#36,Queens_Pawn_Game Queens_Pawn_Game_Accelerated_London_System,,6
Q4h7k,4k2r/1pR2ppp/p7/4pb2/8/1P2B3/4KPPP/8 b k - 0 23,f5e4 c7c8 e8d7 c8h8,1006,81,67,69,advantage endgame short skewer,https://lichess.org/aveJGNHT/black#46,,,4
sOMdG,3kr3/7R/R7/1pr3P1/2b1P3/P7/1PP5/2K5 b - - 0 33,e8e4 a6a8 c5c8 h7h8,1215,75,90,485,crushing endgame master short,https://lichess.org/4jqapiJe/black#66,,,4
Z3gS8,r7/pp6/2pq1p2/6k1/2P1Pp2/1B4p1/PPN1K1R1/R6Q w - - 3 36,e2f3 d6d3 c2e3 d3e3,1038,79,89,61,mate mateIn2 middlegame short,https://lichess.org/m0bsEcrv#71,,,4
WxKHp,4r1k1/p4p2/8/2Q3p1/5pP1/2P2r2/P6P/6K1 b - - 1 27,f7f6 c5d5 g8f8 d5f3,1074,78,89,74,crushing endgame fork queenRookEndgame short,https://lichess.org/m4fgqGOU/black#54,,,4
yBZyn,rnbqkb1r/pp3ppp/4p3/3nN3/2PQ4/8/PP3PPP/RNB1KB1R b KQkq - 0 8,d5b4 d4d8 e8d8 e5f7 d8e8 f7h8,1265,102,83,30,advantage attraction fork long master opening,https://lichess.org/o8dxzk1e/black#16,Sicilian_Defense Sicilian_Defense_Alapin_Variation,,6
C2R7J,4r3/5p1p/1r1k2p1/3p1nR1/pN6/P4P2/1P3K1P/R7 b - - 3 31,f5d4 g5d5 d6e7 d5d4,1082,96,93,2222,advantage endgame fork short,https://lichess.org/Fvftbeht/black#62,,,4
fNN4m,r1b2r2/4qpk1/p3pp2/1p5Q/3P1R2/6P1/PP4PP/R5K1 b - - 3 20,f8h8 f4g4 g7f8 h5h8,1205,76,98,1243,deflection mate mateIn2 middlegame short,https://lichess.org/vGsDrtjs/black#40,,,4
jxJpp,1k3r2/3B3R/5n1p/8/3P4/4KP2/7P/8 w - - 7 39,h7e7 f6d5 e3e4 d5e7,1152,101,68,21,advantage endgame fork short,https://lichess.org/5imUBrpx#77,,,4
ejh6g,3r1r2/pbq2pkp/n5p1/1p1NP1N1/1P6/P2p2P1/1Q3P1P/3RR1K1 b - - 0 29,d8d5 e5e6 f7f6 e6e7 f8e8 g5e6 g7f7 e6c7,1244,78,77,134,advancedPawn advantage discoveredAttack fork middlegame pin veryLong,https://lichess.org/E8Xy8VtO/black#58,,,8
8chSI,k6q/p1bQ4/2P5/5p2/8/7P/6P1/6K1 b - - 1 39,h8e5 d7c8 c7b8 c8b7,1268,82,90,2532,endgame mate mateIn2 short,https://lichess.org/lZj7cGKP/black#78,,,4
470If,3r4/6Rp/2p2p1p/5P1k/4P3/2P2KP1/P1r4P/7R w - - 3 28,h2h4 d8d3 f3f4 c2f2,1270,88,47,38,endgame mate mateIn2 rookEndgame short,https://lichess.org/kW2lGbro#55,,,4
mXgx4,4r1k1/5pp1/4r2p/1p6/1PpBn3/2Pn1N1P/5PP1/R3RK2 w - - 4 33,e1e2 e4g3 f2g3 e6e2,1218,76,86,513,crushing discoveredAttack middlegame short,https://lichess.org/UtHxRi9c#65,,,4
EzaD8,6k1/5pp1/2p1p2p/5r2/1P1B4/1qN1K1Q1/6P1/8 b - - 22 53,g7g6 g3b8 g8h7 b8h8,1016,83,86,66,endgame mate mateIn2 short,https://lichess.org/PozaljxQ/black#106,,,4
HAS4f,r2qkb1r/1p3p1p/p1n1pnp1/3pN3/3P1B2/P1NP4/1P3PPP/R2Q1RK1 b kq - 1 11,c6d4 d1a4 b7b5 a4d4,1142,79,91,788,crushing fork middlegame short,https://lichess.org/X61IlvTU/black#22,Caro-Kann_Defense Caro-Kann_Defense_Other_variations,,4
aEDj6,R5k1/5pp1/7p/8/1Pn3Pq/2Bp3P/3Pr3/5QK1 b - - 2 32,g8h7 f1f5 g7g6 f5f7,1155,84,90,78,endgame master mate mateIn2 short,https://lichess.org/Qq6dZNiq/black#64,,,4
Jqj6x,8/8/8/Pp4p1/2k1p1P1/4K1P1/8/8 b - - 0 42,b5b4 a5a6 b4b3 a6a7 b3b2 a7a8q,1052,77,100,400,advancedPawn crushing endgame long pawnEndgame promotion,https://lichess.org/9LI2c3IC/black#84,,,6
uuZ0T,5rkr/ppb3pq/3p2p1/3P1bB1/1P2N3/P4Q1P/5PP1/R3R1K1 w - - 6 25,e4g3 f5h3 f3f8 g8f8 g2h3 h7h3,1059,76,73,130,advantage long middlegame,https://lichess.org/cIiqd4gZ#49,,,6
khtps,r1bqkbnr/ppp2ppp/3p4/4n3/4P3/5N2/PPP2PPP/RNBQKB1R w KQkq - 0 5,c1g5 e5f3 d1f3 d8g5,1020,83,90,2559,crushing opening short,https://lichess.org/YjOILShV#9,Philidor_Defense Philidor_Defense_Other_variations,,4
5cpvg,r4rk1/pp3ppp/5q2/2b5/Q4B2/6P1/PP3P1P/R3R1K1 w - - 4 21,f4e5 f6f2 g1h1 f2f3,1147,85,87,41,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/rnWxd0Ik#41,,,4
WRu6t,r3kr2/p1p1npQp/1p1qb3/8/P3NP2/1P2K3/7P/4R3 b q - 3 25,d6b4 e4f6 e8d8 g7f8,1004,91,92,1340,deflection mate mateIn2 middlegame short,https://lichess.org/t1gvgLht/black#50,,,4
Bd3C0,r1b1k2r/ppp2pp1/2p5/2b4p/3qP1n1/2NP4/PPP1BPPP/R1BQ1RK1 w kq - 1 9,a2a3 g4f2 f1f2 d4f2,1189,76,72,119,advantage kingsideAttack opening short,https://lichess.org/pAvSwPIB#17,Russian_Game Russian_Game_Three_Knights_Game,,4
AsLNy,3r2k1/1Q3p2/p3pq2/1pb3pp/8/PBP3B1/1P3PPP/4R1K1 w - - 0 24,g3e5 f6f2 g1h1 f2e1,1025,77,78,191,backRankMate fork mate mateIn2 middlegame short,https://lichess.org/8txhkjjU#47,,,4
id7xy,r3kbr1/2Qnpp2/pp1p1q1p/8/3P1P2/1N2B1pP/PP4K1/2R2R2 b q - 1 26,f6e6 c7c8 a8c8 c1c8,1099,79,85,293,backRankMate mate mateIn2 middlegame sacrifice short,https://lichess.org/ntFGNiSB/black#52,,,4
SprLt,r3r1k1/3R2bp/1qn1p1p1/4PpB1/8/1pN4P/1P2QPP1/4R1K1 b - - 0 29,c6e5 d7g7 g8g7 e2e5,1173,77,89,2260,attraction crushing intermezzo kingsideAttack middlegame short,https://lichess.org/6zL232XF/black#58,,,4
cmRXJ,5r1k/3R4/p5qp/1p1Q4/3P1p2/1P5r/5PP1/4R1K1 w - - 0 36,e1e7 g6b1 e7e1 b1e1,1136,75,100,573,endgame mate mateIn2 short,https://lichess.org/0wnPJ5Dz#71,,,4
zpPhO,4r3/R7/1p4k1/3b2pp/3B2PP/2P1p3/PP6/6K1 b - - 0 34,g5h4 a7g7 g6h6 g4g5,1169,85,93,297,endgame master mate mateIn2 short,https://lichess.org/OBtXTzWx/black#68,,,4
cr3s2,r1b2rk1/5pbp/1N1p2p1/pPpPp2n/2P1Pnq1/P4N2/5PPP/R1BQRBK1 w - - 1 22,b6a8 f4h3 g1h1 h3f2,1241,75,93,4612,advantage deflection kingsideAttack middlegame pin short,https://lichess.org/7jQDdQRU#43,,,4
q3Zk9,r2q1b1k/pppb1p2/3p2p1/3P1p2/2P2Q1p/5N2/PP3PPP/R4RK1 w - - 0 22,f3h4 g6g5 f4d2 g5h4,1192,84,94,1680,advantage fork master middlegame short,https://lichess.org/sk6p249Y#43,,,4
8OZX9,r1b4Q/3pkpr1/p3p3/1p6/3qP3/3B4/P1P2PPP/1R3RK1 w - - 3 19,f1d1 g7g2 g1g2 d4h8,1130,76,95,4946,crushing discoveredAttack middlegame short,https://lichess.org/cZD6HRT1#37,Sicilian_Defense Sicilian_Defense_Taimanov_Variation,,4
3c8JU,8/3rkp2/5p2/1Q1BbP2/p7/6P1/1p3P1P/6K1 w - - 0 43,d5c6 d7d1 g1g2 b2b1q b5b1 d1b1,1061,77,88,640,advancedPawn advantage endgame long master promotion,https://lichess.org/oPGNO8Ah#85,,,6
ywT0a,2r2rk1/p1q1p1b1/6p1/P1p1p2n/2RN1P2/1P5P/2PBQ2P/5R1K w - - 0 28,d4e6 c7c6 e2e4 c6e6,1246,75,97,10056,advantage fork master middlegame short,https://lichess.org/WmT6V7AY#55,,,4
fUurw,rnbq1rk1/p4ppp/1p6/2bp4/1P2n3/P1N1PN2/4BPPP/R1BQK2R w KQ - 1 11,b4c5 e4c3 d1d4 c3e2,1174,81,93,6241,advantage hangingPiece opening short,https://lichess.org/s0bzEGSb#21,Indian_Defense Indian_Defense_Normal_Variation,,4
3nlBb,6k1/p4p1p/5p2/2N5/PPR5/6Pb/6rP/6K1 w - - 3 30,g1f1 g2c2 f1e1 c2c4,1183,75,96,3155,crushing discoveredAttack discoveredCheck endgame short,https://lichess.org/uKqbjmZH#59,,,4
s1w9I,rk5r/1ppR2pp/4B3/p7/8/2B3N1/PP3q1P/2KR4 b - - 1 24,a8a6 d7d8 h8d8 d1d8 b8a7 c3d4 f2d4 d8d4,1013,76,75,102,advantage fork master middlegame veryLong,https://lichess.org/oUzbfwZv/black#48,,,8
zoard,3r2k1/2RP1p2/5p1p/4pb2/1p1pBn2/8/5PPP/1R4K1 b - - 3 32,d8d7 c7c8 g8g7 e4f5,1085,77,85,356,advantage endgame master short,https://lichess.org/6zhYNuN2/black#64,,,4
Uw9Lu,4r1k1/pp2q1pp/2p5/2PpP3/5Q2/4P3/PP4PP/5RK1 b - - 3 22,e7e5 f4f7 g8h8 f7f8 e8f8 f1f8,1148,78,89,360,backRankMate endgame long master mate mateIn3 sacrifice,https://lichess.org/zgT7wVSH/black#44,,,6
TtWbs,6k1/R4pp1/5r1p/8/P7/1B4P1/5PKP/2r5 b - - 0 33,c1b1 a7a8 g8h7 b3c2 g7g6 c2b1,1163,79,95,2483,crushing endgame fork long,https://lichess.org/b93MJXVu/black#66,,,6
OaUpo,r2q3k/pp3B1b/2p4p/3p4/3P4/1P2P1Q1/P1PN2PP/b5K1 b - - 0 23,a1c3 g3e5 d8f6 e5f6,1062,76,83,555,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/4TQQlkmD/black#46,,,4
CS9jD,R7/5r1p/p1Rb2p1/1p5k/3Qp3/P1P3PP/2q2P1K/2B5 w - - 5 39,c6d6 f7f2 d4f2 c2f2,1147,75,100,205,advantage endgame short,https://lichess.org/QPnAEbba#77,,,4
lt7Ao,7k/p1q2n1p/8/3Qn2P/2p2B2/2P5/P4P2/6K1 b - - 0 31,c7c6 f4e5 f7e5 d5e5,1287,75,88,797,advantage endgame short,https://lichess.org/80QjK40x/black#62,,,4
kH0I3,5rk1/2p4p/pbp3R1/4P3/3P3q/5r2/PPQ2P1P/6RK b - - 0 26,h7g6 c2g6 g8h8 g6g7,1171,82,87,107,endgame mate mateIn2 short,https://lichess.org/quaX7vji/black#52,,,4
LTnpg,7k/3q2p1/6pp/2p5/3p1R2/1Q4PP/1P2r1PK/8 b - - 0 31,d7c6 f4f8 h8h7 b3g8,1075,84,88,892,endgame mate mateIn2 short,https://lichess.org/uSc50atS/black#62,,,4
xi1dc,2n3k1/5pbp/p2p4/6Q1/6PK/6B1/P4q1P/8 b - - 2 47,f7f6 g5d5 g8f8 g3f2,1205,78,96,14342,crushing endgame short,https://lichess.org/ZOkbbtb4/black#94,,,4
GNHUZ,3r2k1/1b1r2pp/p7/q3p1P1/4N2P/1p1PQ3/PP1R4/1K3R2 w - - 0 28,a2b3 b7e4 e3e4 a5d2,1287,77,92,1466,capturingDefender crushing middlegame short,https://lichess.org/9a1BHGDX#55,,,4
YtN82,r1bqkb1r/3ppppp/p7/4N3/3N4/5Q2/PPn2PPP/2BK3R b kq - 1 13,f7f6 f3h5 g7g6 e5g6 d8b6 g6h8,1264,76,96,6945,advantage discoveredAttack discoveredCheck long middlegame,https://lichess.org/hljNOyKf/black#26,Sicilian_Defense Sicilian_Defense_Open,,6
dn6r9,r4rk1/1bp5/3pNqp1/1p2p2n/p3P1Q1/2PP3P/PPB2bP1/R1B1R2K w - - 2 25,e1f1 h5g3 g4g3 f2g3 f1f6 f8f6,1060,80,87,81,crushing fork long middlegame,https://lichess.org/kxsx2Bw9#49,,,6
DelZB,4k1r1/Q1b5/5p1B/1p1Rp2p/p3P2P/2P5/5PPK/1q6 b - - 3 31,b1e4 a7a8 e8f7 d5d7,1022,75,100,164,crushing endgame master short,https://lichess.org/BhASDU0q/black#62,,,4
VoMhY,r4rk1/2q3p1/ppb1pp1p/8/7Q/2N3R1/PPP2PPP/R5K1 w - - 6 20,h4h6 c7g3 h2g3 g7h6,1070,86,92,2024,crushing middlegame short,https://lichess.org/XWDILe07#39,,,4
TLFjF,1k1r2nr/1pp3bp/4qpp1/pN1pn3/P7/2P1BPP1/1P3P1P/R2QRBK1 w - - 4 17,d1d4 e5f3 g1h1 f3d4,1112,79,76,196,advantage fork middlegame short,https://lichess.org/k4TuMhlf#33,Queens_Pawn_Game Queens_Pawn_Game_Anti-Torre,,4
zzXh0,2k5/1Rp4p/p1nrp1p1/3q1p2/QB1P1P2/4P3/P5PP/6K1 w - - 2 26,a4a6 c6b4 a6a8 c8d7 a8a4 b4c6,1235,76,81,1286,crushing endgame long,https://lichess.org/WbxarKhj#51,,,6
LfzA2,8/3R1p2/6k1/4p1p1/4b3/4N2K/6r1/8 w - - 2 53,e3g2 e4f5 h3g3 f5d7,1177,78,95,8265,crushing endgame fork master short,https://lichess.org/zbHOJ9RL#105,,,4
voVa3,2r2rk1/6pp/p1pbR3/3p4/2pP3q/2N5/PPP3PP/R1BQ2K1 w - - 1 17,e6d6 h4f2 g1h1 f2f1 d1f1 f8f1,1014,77,94,345,backRankMate long mate mateIn3 middlegame,https://lichess.org/P7lU9qko#33,Sicilian_Defense Sicilian_Defense_Bowdler_Attack,,6
pMzHu,r2q1rk1/1b1pbpp1/p3p2p/n3P3/Pp1PN3/4PN2/1PQ3PP/1BR2RK1 b - - 3 18,a8c8 e4f6 g7f6 c2h7,1143,75,95,1526,clearance kingsideAttack mate mateIn2 opening sacrifice short,https://lichess.org/7zbZ1Jnv/black#36,Horwitz_Defense Horwitz_Defense_Other_variations,,4
VdaPM,r3r1k1/pp1nqpPp/2p5/6P1/1b1p4/2N2Q2/PPP2P2/R1B2K1R w - - 3 19,c3e4 e7e4 f3e4 e8e4,1157,79,88,1146,crushing middlegame short,https://lichess.org/kRhjhmHh#37,Scandinavian_Defense Scandinavian_Defense_Mieses-Kotroc_Variation,,4
DJstw,1k4rN/p1p3b1/1p1qp3/7p/Q1Pp2n1/P2B1R2/1P4P1/4R1K1 w - - 0 26,h8g6 d6h2 g1f1 h2h1 f1e2 h1g2,1290,105,82,22,crushing deflection kingsideAttack long middlegame,https://lichess.org/wQiGaZgN#51,,,6
MYCw1,8/7k/8/7R/2q5/5N2/6P1/6K1 b - - 0 62,h7g6 f3e5 g6h5 e5c4,1152,77,87,169,crushing endgame fork short,https://lichess.org/a7GQs3xg/black#124,,,4
dMrEV,r1b2rk1/pp1n4/2p1p1Pn/3p2NP/3P4/2P2P2/PP4P1/RN2K2R w KQ - 1 20,g5e6 f8e8 e1f2 e8e6,1226,78,68,148,advantage middlegame pin short,https://lichess.org/ujLvJu8v#39,,,4
GIaJd,5rk1/1R4pp/4p3/p1rpPp1Q/5P2/P7/2q3PP/3R3K b - - 0 30,f8c8 h5f7 g8h8 f7g7,1066,83,84,122,endgame mate mateIn2 short,https://lichess.org/t6OKAP1F/black#60,,,4
EiWOe,4k1r1/p4p2/1p2q3/1PnpP2p/P4BrP/2Q3P1/3N1P2/6RK b - - 0 31,g4h4 g3h4 g8g1 h1g1,1071,77,67,95,advantage hangingPiece middlegame short,https://lichess.org/JwlbgCtC/black#62,,,4
aLeDH,8/p1b2p2/4p3/1PP5/P2k3r/4N3/4K3/2R5 w - - 0 41,c5c6 h4h2 e2f3 h2h3,1074,89,97,419,crushing endgame master short,https://lichess.org/hpu7Evrt#81,,,4
2rlrE,2r4k/1pq4r/p5B1/2pb4/Q2p4/1P1P4/P1P4R/K6R b - - 3 40,d5h1 h2h7 c7h7 g6h7,1012,88,90,1390,crushing fork middlegame short,https://lichess.org/xBiUT7yj/black#80,,,4
lFYLh,5r1k/pp1q1p2/2pp1n1p/6pP/4N3/3Q4/PPP2PP1/4R1K1 b - - 2 24,f8e8 e4f6 e8e1 g1h2 d7f5 d3f5,1163,133,37,18,crushing endgame fork long sacrifice,https://lichess.org/cSxC6YPn/black#48,,,6
owdwz,r4rk1/1pp2pp1/4p1np/p2p4/3P1P1q/2PQ2P1/PP1N1PK1/4RR2 w - - 0 17,g3h4 g6f4 g2g3 f4d3 e1e3 d3b2,1117,74,98,3870,advantage fork long middlegame,https://lichess.org/2XVb279n#33,Queens_Pawn_Game Queens_Pawn_Game_Accelerated_London_System,,6
smfmi,8/2b2b2/2P2k2/pB3p1p/Pp3R2/3N2P1/1P1K3n/8 w - - 2 40,f4d4 h2f3 d2e3 f3d4,1012,79,81,110,advantage endgame fork master masterVsMaster short,https://lichess.org/yJy2JTQK#79,,,4
fWlUG,1r3rk1/pp4pp/2p3q1/3pPb2/PP1BpP1b/4P1N1/6PP/R3QRK1 b - - 4 25,a7a6 g3f5 h4e1 f5e7 g8h8 e7g6,1266,75,96,7922,crushing fork long middlegame sacrifice,https://lichess.org/iSSFR9eT/black#50,,,6
VaHKY,r1b1k2r/ppp1bppp/2q2n2/3p4/2B5/8/PPPPQPPP/RNB1R1K1 b kq - 1 11,c8e6 c4b5 e8g8 b5c6,1102,75,100,191,advantage middlegame pin short,https://lichess.org/joxGUSkr/black#22,Petrovs_Defense Petrovs_Defense_Other_variations,,4
BYl10,r7/pq1k1prp/8/1p1n2N1/2pP4/2P2PP1/4Q1KP/R3R3 w - - 2 25,g5f7 d5f4 g2f2 f4e2,1154,75,93,294,advantage middlegame pin short,https://lichess.org/9sbdirc4#49,,,4
ZrfsV,r2r2k1/2p1npp1/1pn4B/p2qp2Q/4N3/P2P4/5PPP/R4RK1 b - - 0 19,g7h6 e4f6 g8g7 f6d5,1072,85,95,334,advantage fork middlegame short,https://lichess.org/JNP7Vgha/black#38,,,4
94S1w,8/1kr2p2/4p1p1/1p2P2p/p4P2/qP4P1/2P3QP/1K1R4 b - - 1 36,b7b6 d1d6 a3d6 e5d6,1105,78,100,122,crushing endgame short,https://lichess.org/xzIhTHQa/black#72,,,4
tgbLv,r1q2rk1/4ppbp/p1np1Pp1/1p6/3NPP2/P1N1B3/1PPQB3/R4b1K w - - 0 17,f6g7 c8h3 h1g1 h3g2,1101,77,89,354,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/DVIDdoQr#33,Sicilian_Defense Sicilian_Defense_Open,,4
PbTPB,2r1r2k/p6p/6p1/2pR1p2/5Pq1/1P4P1/P1Q4P/3R2K1 w - - 0 30,g1g2 e8e2 c2e2 g4e2,1019,79,90,375,crushing endgame fork short,https://lichess.org/JaqKshD5#59,,,4
vZ37C,5rk1/6pp/pq3rn1/1p1R3Q/5p2/1BP5/PP4PP/5R1K b - - 7 28,g8h8 h5h7 h8h7 d5h5,1265,74,89,857,attraction kingsideAttack mate mateIn2 middlegame pillsburysMate sacrifice short,https://lichess.org/klG7EnMp/black#56,,,4
sZRGf,1r2r1k1/5ppp/5n2/6N1/q1p5/P1Q3B1/5PPP/1R1R2K1 w - - 2 37,b1b8 a4d1 c3e1 d1e1,1022,76,100,437,hangingPiece mate mateIn2 middlegame short,https://lichess.org/Hh6NcKfj#73,,,4
d1o90,8/8/8/1K6/P2N4/6p1/5k2/8 w - - 0 81,d4e2 f2e2 a4a5 g3g2,1257,82,80,82,advancedPawn crushing endgame hangingPiece master short,https://lichess.org/xWB2yhN4#161,,,4
80rws,5r2/1p1N1p1k/2p1p1Rp/p4n1P/5r2/PK3P2/2P5/6R1 b - - 11 37,f8d8 d7f6 h7h8 g6g8 d8g8 g1g8,1249,77,95,8366,arabianMate endgame long mate mateIn3,https://lichess.org/PAQdTxwd/black#74,,,6
xCdCT,r4rk1/2qnbppp/p2pbn2/1p1Np3/4P2P/1N2BP2/PPPQB1P1/2KR3R b - - 1 13,f6d5 e4d5 e6d5 d2d5,1266,76,93,445,advantage middlegame short,https://lichess.org/QT2i1QVZ/black#26,Sicilian_Defense Sicilian_Defense_Najdorf_Variation,,4
j17dX,3rk2r/1q3pb1/p3p1p1/1p6/3n1PP1/P4N1p/BPQB3P/4RR1K w k - 0 21,c2e4 b7e4 e1e4 d4f3,1239,77,89,2260,advantage middlegame short,https://lichess.org/GvJrdWsP#41,,,4
bGdqV,2rr4/5pk1/p2pp1p1/8/1p2PNQ1/1B6/PPP2q2/1K1R4 w - - 2 23,b3e6 f2c2 b1a1 c2c1 d1c1 c8c1,1198,83,90,111,backRankMate long mate mateIn3 middlegame sacrifice,https://lichess.org/ROgvhdj1#45,,,6
TZqvd,5rk1/1n3Qpp/3N2q1/2nP4/8/8/r5BP/4RR1K b - - 0 34,f8f7 e1e8 f7f8 f1f8,1035,93,57,70,mate mateIn2 middlegame short,https://lichess.org/khVEW2MU/black#68,,,4
nCu0G,r1b4Q/pppk1p1p/3bp3/5N2/4R3/3P4/PPq2PPP/R1B3K1 w - - 3 20,f5g7 c2d1 e4e1 d1e1,1035,76,100,823,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/qhNlmqUv#39,,,4
561H4,rnbqkb1r/pp3ppp/4p3/2p1P1B1/3P4/2n2N2/PP3PPP/R2QKB1R w KQkq - 0 9,g5d8 c3d1 a1d1 e8d8,1163,81,87,108,crushing intermezzo opening short,https://lichess.org/qkc8gFA7#17,English_Opening English_Opening_Anglo-Indian_Defense,,4
eMAeJ,8/p5k1/4p1p1/2p5/2PpQ2P/P2Pb1q1/8/3KR3 w - - 1 41,e4e6 g3f3 d1c2 f3f2 c2b3 f2e1,1197,75,95,4464,crushing endgame exposedKing fork long master masterVsMaster,https://lichess.org/45gEycVd#81,,,6
PgH6q,kq2rr2/p1p2ppp/2Pp1bn1/3Q4/5P2/R3B3/PPP3PP/5RK1 b - - 12 21,f6b2 a3a7 b8a7 e3a7,1165,78,90,693,crushing middlegame queensideAttack short,https://lichess.org/HBOQ9ZIN/black#42,,,4
o8RMG,2r2rk1/Q7/4p3/3p4/1P3p1p/1Kb2q1p/P2B4/R5R1 b - - 1 33,f3g3 g1g3 f4g3 d2c3 c8c3 b3c3,1163,91,94,2023,crushing long middlegame,https://lichess.org/mon3UAwT/black#66,,,6
UhVb8,8/6pp/pkR2p2/8/1r2rP2/6P1/P6P/2R2K2 b - - 0 36,b6b5 c1c5 b5a4 c6a6,1178,85,93,6959,deflection endgame mate mateIn2 rookEndgame short,https://lichess.org/xmZJ8Fdj/black#72,,,4
927KD,3r3k/Q5bp/6p1/pP3p2/P7/5NqP/3r2P1/4RRK1 w - - 0 32,f3d2 g7d4 a7d4 d8d4,1155,77,96,6793,advantage fork middlegame short,https://lichess.org/qfjEaRAo#63,,,4
oDvd6,2r5/pp2k3/8/4Npp1/2P1n3/1P2PK2/P7/3R4 b - - 1 35,c8h8 e5g6 e7f6 g6h8,1230,81,85,76,crushing endgame fork short,https://lichess.org/64r438Vx/black#70,,,4
7AnC1,8/8/1P6/2K5/8/2P3P1/4k2P/3r4 b - - 0 50,e2d3 b6b7 d1b1 c5c6,1165,84,94,2051,advancedPawn crushing defensiveMove endgame master rookEndgame short,https://lichess.org/nTd5HCgO/black#100,,,4
jIHJL,8/4k1p1/4np2/7Q/1q1p3P/1P2B1P1/P4P2/6K1 w - - 0 38,e3c1 b4e1 g1g2 e1c1,1008,76,99,773,advantage endgame fork master short,https://lichess.org/b2213Fyl#75,,,4
o4Oe3,8/6p1/1K6/2p4k/P7/1P6/8/2b5 b - - 0 41,c1a3 a4a5 a3b4 a5a6,1227,78,58,287,bishopEndgame crushing endgame quietMove short,https://lichess.org/5z03mP1d/black#82,,,4
25sZj,4kb1Q/5p2/4p2p/p2pP2P/3P4/1q2B3/5PP1/6K1 w - - 0 34,e3h6 b3d1 g1h2 d1h5,1158,82,76,47,crushing endgame short,https://lichess.org/ZeCtLKU6#67,,,4
KafRn,4k3/1q3p1p/p3p3/1p6/8/1P3R1r/P1PQ2R1/6K1 b - - 0 27,b7f3 g2g8 e8e7 d2d8,1037,89,92,123,endgame mate mateIn2 short,https://lichess.org/6ltb0sM9/black#54,,,4
