PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags,DailyDate,n_moves
JRGIR,rnbqk2r/pp2bppp/3ppn2/2p5/4PP2/2P2N2/PP1PB1PP/RNBQ1RK1 b kq - 5 6,f6e4 d1a4 b8c6 a4e4,1445,76,93,348,advantage fork opening short,https://lichess.org/lVNEQZLT/black#12,Sicilian_Defense Sicilian_Defense_Alapin_Variation,,4
fbbTv,1r4k1/1N3pp1/p1P5/2P3rp/2P1pq2/P3Q3/5PK1/1R3R2 w - - 3 29,g2h3 f4g4 h3h2 g4g2,1322,75,97,1525,mate mateIn2 middlegame short,https://lichess.org/w3kLLqhd#57,,,4
fNKsk,r6k/ppp1R1pB/3p4/3P3q/2P2pn1/P4N1b/1PQ2P1N/6K1 w - - 1 26,h2g4 h5g4 g1h2 g4g2,1129,81,95,2613,fork mate mateIn2 middlegame short,https://lichess.org/7QExCAYJ#51,,,4
iNBZo,8/ppk5/2p2Q2/3p2P1/1K1P4/4r3/PPP4r/8 b - - 4 44,h2c2 f6f4 c7b6 f4e3,1444,129,60,13,advantage endgame fork queenRookEndgame short,https://lichess.org/C3RajvLo/black#88,,,4
RBvdo,r5k1/5pp1/P2p3p/4p3/4P3/2q2P2/4Q1PP/3R2K1 w - - 1 33,d1d6 c3c5 g1f1 c5d6,1427,74,85,1183,crushing endgame fork short,https://lichess.org/vqFXADIN#65,,,4
vqTDU,r4rk1/p3qp1p/2p3pQ/1B2p3/4P3/2NP3P/PP1K2P1/n4R2 b - - 0 19,c6b5 c3d5 e7d8 d5f6 d8f6 f1f6,1228,77,81,402,advantage kingsideAttack long middlegame,https://lichess.org/iC8hM1PQ/black#38,,,6
TygrW,2r1r1k1/p1Rbqppp/1p1p4/3P4/3QPP2/6PB/PP5P/2R3K1 b - - 0 21,c8c7 c1c7 d7h3 c7e7,1073,79,92,357,advantage middlegame short,https://lichess.org/s0zNlVoD/black#42,,,4
P0HA0,2kr3r/p1q1bpn1/B1ppp1b1/6P1/N3P1Q1/1P3P2/P1P5/2KR3R b - - 1 22,c8d7 a4c5 d7e8 h1h8,1369,80,94,28881,crushing interference middlegame pin short,https://lichess.org/hTAAcbqv/black#44,,,4
SVmHC,5rk1/p1p2pp1/7p/1pPQPP2/8/1P2P2P/P3bq1K/R3R3 w - - 3 24,h2h1 e2f3 d5f3 f2f3,1089,80,90,384,crushing endgame fork short,https://lichess.org/19mILkOo#47,,,4
WFQ6d,r4r1k/pp1bq1p1/7p/2p2pNQ/2P2p2/P2P4/1P3P1K/4R1R1 b - - 1 25,e7d6 g5f7 f8f7 h5f7,1191,99,100,45,middlegame,https://lichess.org/w9sR46fN/black#50,,,4
1oUjj,2k3r1/pp4p1/4b1P1/3pQp2/2q5/5P2/5BK1/8 b - - 11 52,c4c7 e5e6 c7d7 e6g8,1023,75,99,1038,crushing endgame fork hangingPiece short,https://lichess.org/7AwpZVx0/black#104,,,4
3PnyL,3r1k2/pp4pp/3P1pq1/2Q5/4P3/1P1n4/P4PPP/R4RK1 w - - 3 26,c5d5 d3f4 g2g3 f4d5,1354,88,87,53,advantage endgame short,https://lichess.org/dKQi5w6m#51,,,4
x75NQ,4k2r/p4ppp/2rqp3/8/3p2Q1/2P5/PP3PPP/RN3K1R w k - 0 20,g4d4 d6d4 c3d4 c6c1 f1e2 c1h1,1137,79,100,76,advantage long middlegame skewer,https://lichess.org/5f3jwPWu#39,,,6
9Ibtn,6Q1/ppkn3p/2p4B/2b1P3/4P2N/2N4p/PPP2q1P/R6K w - - 1 21,h4f5 f2f3 g8g2 h3g2,1411,75,90,1360,advancedPawn kingsideAttack mate mateIn2 middlegame short,https://lichess.org/G15S1K7C#41,,,4
kBOvn,r5k1/pb1Q2pp/8/2P5/3p4/4qP2/PPPR1nPP/2K5 w - - 2 25,d7b7 e3e1 d2d1 e1d1,1018,79,76,79,endgame mate mateIn2 queensideAttack short,https://lichess.org/rThGRtv5#49,,,4
eD7ax,rn4k1/ppp3p1/1n1b1qr1/6Np/3P1p1Q/2P5/PP4PP/RNB2RK1 w - - 4 17,c1f4 d6f4 f1f4 f6g5 h4g5 g6g5,1477,76,82,318,advantage long middlegame,https://lichess.org/sjwfcPmj#33,Kings_Gambit_Accepted Kings_Gambit_Accepted_Schallopp_Defense,,6
1pAhj,qk1r2r1/1p1R3Q/1P6/1B1pPp2/3P4/p3bN2/7P/5K2 b - - 1 32,a3a2 d7d8 g8d8 h7c7,1416,77,94,3071,clearance mate mateIn2 middlegame queensideAttack short,https://lichess.org/auo7gdCx/black#64,,,4
FBFRz,4r2k/6p1/2q5/1p3p1p/p7/P1P3P1/1P1Q1P1P/3R2K1 w - - 0 28,d2d6 e8e1 d1e1 c6d6 e1e8 h8h7,1166,75,96,5338,crushing deflection endgame long,https://lichess.org/JVBxDceZ#55,,,6
bpEdr,r6k/p1r4p/1n3pPQ/4q3/7R/2p3P1/6KP/8 b - - 0 41,a8g8 h6h7 c7h7 h4h7,1170,93,90,75,endgame mate mateIn2 sacrifice short,https://lichess.org/Rz2yjTDl/black#82,,,4
gt91E,5rk1/pp3ppp/8/4q2r/4B3/5P2/P4Q1P/R4RK1 w - - 3 20,f2g3 h5g5 g3g5 e5g5,1223,76,94,1461,advantage middlegame pin short,https://lichess.org/n7GJ1eGK#39,,,4
LIOjt,8/6pp/8/P7/1K1kp3/7P/6P1/8 w - - 0 45,a5a6 e4e3 a6a7 e3e2 a7a8q e2e1q,1055,187,67,6,advancedPawn crushing endgame long pawnEndgame promotion,https://lichess.org/LgbLz9y7#89,,,6
BPqzT,r1bq1rk1/1p3pp1/p3p2p/4b3/8/2PB1QN1/P4PPP/3R1RK1 b - - 2 17,e5c3 d3h7 g8h7 d1d8,1108,78,93,3249,advantage discoveredAttack middlegame short,https://lichess.org/lBmdnsRC/black#34,Sicilian_Defense Sicilian_Defense_Kan_Variation,,4
lQlTd,2r3k1/1p3ppp/3p4/pPrP2q1/P3P1b1/6Q1/4N1PP/R4RK1 b - - 4 21,g5g6 e2f4 g6e4 g3g4 e4d4 g1h1,1444,78,94,2741,advantage long middlegame,https://lichess.org/188kdX0w/black#42,,,6
a4aoO,r1b1kbnr/pp3ppp/4pq2/2Ppn3/1P6/P7/1BP2PPP/RN1QKBNR w KQkq - 2 8,g1f3 e5f3 g2f3 f6b2,1135,77,92,2701,crushing discoveredAttack opening short,https://lichess.org/myZHzLYx#15,Caro-Kann_Defense Caro-Kann_Defense_Advance_Variation,,4
URp6b,2r2r1k/1bbq2pp/1p6/p3pPP1/2PpN2P/1P1Q4/P2B1R2/5RK1 w - - 1 33,f5f6 d7g4 d3g3 g4e4 f6g7 h8g7,1375,75,97,11246,crushing deflection long middlegame,https://lichess.org/zVZ84sfs#65,,,6
Y7uRE,r2qkbnr/ppp2ppp/8/4P3/2PnP1b1/P2p1N1P/1P1N1PP1/R1BQKB1R w KQkq - 1 9,h3g4 d4c2 d1c2 d3c2,1302,76,95,7713,advancedPawn advantage fork opening short,https://lichess.org/BnU0xEph#17,Queens_Gambit_Declined Queens_Gambit_Declined_Albin_Countergambit,,4
E6glL,r4rk1/2p1Rppp/8/p7/1n1P4/BB6/P4PPP/6K1 b - - 1 23,a8e8 b3f7 f8f7 e7e8,1306,79,88,155,advantage deflection endgame fork short,https://lichess.org/MNsp2cjY/black#46,,,4
1HVAi,r5k1/bbpp1pNp/pq6/1p1P4/1P2Q3/P4N2/1B3nPP/R4RK1 w - - 0 21,f1f2 b6f2 g1h1 f2b2 a1e1 b2g7,1390,77,95,49479,crushing fork long middlegame,https://lichess.org/YuVTV9e8#41,,,6
Bde9a,8/p1p1k1p1/1r4p1/1P5r/2PnNp2/P2P4/6PP/R4RK1 w - - 0 27,f1f4 d4e2 g1f2 e2f4,1102,304,67,8,crushing endgame fork short,https://lichess.org/MuQNeO2l#53,,,4
jXJgc,r1bq1rk1/1p2b1pp/p6n/2p2pN1/2P2B2/3P1BPP/PP3P2/R2Q1RK1 w - - 1 16,d1e2 e7g5 f4g5 d8g5,1095,84,94,651,advantage middlegame short,https://lichess.org/CIzlQLBy#31,Scandinavian_Defense Scandinavian_Defense_Modern_Variation,,4
G3VGr,2rn4/pp3kp1/3b2p1/3ppb2/8/2P2PP1/PP1N2P1/2KR1B1R w - - 1 19,g3g4 c8c3 b2c3 d6a3,1302,79,89,500,bodenMate mate mateIn2 middlegame queensideAttack sacrifice short,https://lichess.org/50CNaq1r#37,,,4
xEpdq,8/8/2k5/1rP3p1/5p2/3K1P1P/2R5/8 b - - 8 66,b5c5 c2c5 c6c5 d3e4 c5c4 e4f5 c4d4 f5g5 d4e3 g5g4,1465,75,77,207,crushing endgame rookEndgame veryLong,https://lichess.org/SLoxMov9/black#132,,,10
trrYf,8/5p1k/5B1p/6p1/6r1/1R6/4K3/8 w - - 0 45,e2f3 g4f4 f3g3 f4f6,1102,80,79,81,crushing endgame fork short,https://lichess.org/bnegVD2G#89,,,4
66r5n,r4rk1/p4ppb/1qp1p3/3p2PQ/5b1P/1BN5/PPP5/1K1R3R b - - 0 23,f4e5 g5g6 h7g6 h5e5,1437,86,84,32,advantage discoveredAttack middlegame short,https://lichess.org/SEZfAnL9/black#46,,,4
guo51,8/p5Q1/1p5p/4kp2/1P6/P3pqPK/7P/8 b - - 7 42,e5e4 g7b7 e4d3 b7f3,1253,76,84,746,crushing deflection endgame queenEndgame short skewer,https://lichess.org/Xc9yTBiB/black#84,,,4
sp5bk,5r1k/8/8/1R3n1r/8/1P1R4/1P4P1/6K1 b - - 0 37,f5g3 b5h5 g3h5 d3h3 h8g7 h3h5,1408,99,81,42,crushing endgame long pin,https://lichess.org/57sFRwDy/black#74,,,6
zoXTc,3r2k1/p6p/Qp1qp1p1/8/4B3/1P2P1bP/P4P2/2R3K1 w - - 0 25,f2g3 d6g3 e4g2 g3e3,1126,78,93,118,crushing endgame short,https://lichess.org/gjcf5pV2#49,,,4
4CuAW,r1b1k2r/ppB3pp/n4p2/8/8/3BnN2/PPP3PP/R3K2R w KQkq - 1 13,c7f4 e3g2 e1f2 g2f4,1300,76,94,3687,crushing fork master middlegame short,https://lichess.org/2vSGZPul#25,Blackmar-Diemer_Gambit Blackmar-Diemer_Gambit_Other_variations,,4
4PaG8,3k4/R7/4R2p/1bPp2p1/3P1pP1/8/P4PKP/3r4 w - - 3 48,e6h6 b5f1 g2f3 d1d3,1220,105,57,36,endgame epauletteMate mate mateIn2 pillsburysMate short,https://lichess.org/5UFksFeq#95,,,4
MfC7R,8/8/2R5/p4pkp/8/r5P1/5PK1/8 b - - 3 47,a5a4 f2f4 g5g4 c6g6,1032,83,90,82,endgame mate mateIn2 rookEndgame short,https://lichess.org/4ST3jtTi/black#94,,,4
NwuC7,8/8/2B5/8/6p1/1P2K2k/7p/8 w - - 2 52,b3b4 g4g3 e3f4 g3g2 c6g2 h3g2,1261,76,85,386,advancedPawn bishopEndgame crushing endgame long,https://lichess.org/mUDjoyvS#103,,,6
lcUrl,r4rk1/bppbn1pp/p2p3q/3P4/4PN2/3P2B1/PP3PBP/1R1Q1RK1 w - - 5 18,g1h1 f8f4 g3f4 h6f4,1420,76,88,566,advantage middlegame short,https://lichess.org/eje5ntib#35,English_Opening English_Opening_Anglo-Dutch_Defense,,4
XQA8m,r4r1k/pp3p1P/1b1p2p1/2p5/1n1nPP2/1P1Q3B/PP6/2KR3R w - - 1 24,d3g3 d4e2 c1b1 e2g3,1404,80,82,91,crushing fork middlegame short,https://lichess.org/3lqitXfg#47,,,4
puZPm,Q1b2rk1/p1pp1ppp/1pn1pq2/8/2PP4/2P2N2/P4PPP/R3KB1R w KQ - 3 11,f1e2 c8a6 a8c6 d7c6,1436,77,79,767,advantage middlegame short trappedPiece,https://lichess.org/aHn2bHCr#21,Horwitz_Defense Horwitz_Defense_Other_variations,,4
HrzyI,2r4r/1Q3p1p/3pk1q1/p3p3/Pn3P2/1N4P1/1PP4P/1K1R3R w - - 1 22,h1f1 g6c2 b1a1 c2b3 d1d6 e6d6,1193,85,76,62,crushing fork long middlegame,https://lichess.org/FUgJxxTT#43,,,6
syIhn,8/p1p2r2/1p1p1Pp1/4k1P1/P3P1K1/2P5/r7/4RR2 w - - 1 33,f1h1 a2g2 g4f3 g2g5,1288,74,75,170,advantage deflection endgame rookEndgame short skewer,https://lichess.org/50LQzdRO#65,,,4
DCKtF,8/8/8/4p3/7p/1P1k3P/5KP1/8 w - - 4 49,f2f3 e5e4 f3f2 d3d2 b3b4 e4e3,1488,82,93,706,crushing endgame long pawnEndgame,https://lichess.org/HNi2AXVO#97,,,6
JGkyN,r1b1k1nr/ppp2ppp/8/3q4/1b1P4/2N1N3/PP3PPP/R1BQK2R b KQkq - 3 11,d5d8 d1a4 c7c6 a4b4,1160,86,94,1602,crushing fork opening short,https://lichess.org/0hWNdwu2/black#22,Scotch_Game Scotch_Game_Scotch_Gambit,,4
k1DDl,r3kb1r/ppp1pppp/2n5/3q4/6b1/3P1N2/PPP1BPPP/R1BQK2R b KQkq - 0 7,c6d4 f3d4 g4e2 d4e2,1375,80,92,274,crushing opening short,https://lichess.org/x4hmCsTn/black#14,Scandinavian_Defense Scandinavian_Defense_Modern_Variation,,4
agcOT,3r3k/2q2pp1/2p4p/2Q5/1P6/6P1/5P1P/2R3K1 w - - 1 32,c5c6 d8d1 c1d1 c7c6 d1d8 h8h7,1111,77,87,423,advantage deflection endgame long,https://lichess.org/v6mhOvIr#63,,,6
5Q9YR,2R5/pp3kpp/1b4p1/3pr3/8/1B1P3P/PP3PP1/6K1 w - - 4 30,c8b8 e5e1 g1h2 b6c7 g2g3 c7b8,1031,100,92,280,crushing endgame fork long,https://lichess.org/jIgjlOY8#59,,,6
UgSiS,rn5r/1b4n1/p2BB1kp/1p4p1/6P1/2P5/P4P1P/3RR1K1 b - - 0 22,g7e6 e1e6 g6f7 e6e7 f7f6 e7b7,1270,82,93,818,crushing fork long middlegame,https://lichess.org/GBpE08No/black#44,,,6
jeHiU,Bn1qk2r/p5pp/1bp5/4p1p1/8/5P2/PPP1P2P/RNB2Q1K w k - 0 15,f1g2 d8d1 g2f1 d1f1,1027,144,20,24,fork mate mateIn2 middlegame short,https://lichess.org/qmzQn4H7#29,Grob_Opening Grob_Opening_Other_variations,,4
KRh7h,3b2k1/pp4pp/5p2/n1P5/5PB1/P5qP/QP6/7K b - - 0 27,g3b3 g4e6 b3e6 a2e6,1140,82,95,1488,crushing endgame fork short xRayAttack,https://lichess.org/JD38HY4P/black#54,,,4
BwSzM,8/5pkp/6p1/p3Pb2/5P2/brN4P/6P1/Q6K w - - 2 40,c3d5 b3b1 a1b1 f5b1,1478,79,95,34178,crushing endgame fork short,https://lichess.org/OjtySPKj#79,,,4
LSJ0O,2k4r/ppq2p2/2p5/3n1pp1/3P2nP/4PN1B/PP3P1b/2RQ1R1K w - - 0 20,h3g4 f5g4 f3h2 h8h4 d1g4 h4g4,1465,75,89,318,advantage long middlegame,https://lichess.org/44fNkmrc#39,,,6
z47Vh,6R1/1p4p1/1p2p1kp/4BN2/3P4/7P/5nPK/1r6 b - - 0 31,g6f5 g8f8 f5e4 f8f2,1342,79,93,12185,crushing endgame master short skewer,https://lichess.org/OEnMGbae/black#62,,,4
wcTWt,4Qr2/p1p3pk/2Pp3p/3B4/8/q5P1/7P/7K w - - 6 44,e8f8 a3c1 h1g2 c1d2 g2h3 d2d5,1343,76,93,772,advantage endgame fork long,https://lichess.org/Yj1tSpoi#87,,,6
l4cBD,r4rk1/pp3pbp/3pp1pq/2p5/2PnP3/P5B1/1PPQNPP1/1R3RK1 w - - 2 20,d2h6 d4e2 g1h2 g7h6,1363,77,88,1407,advantage hangingPiece intermezzo middlegame short,https://lichess.org/9ffQrvnT#39,,,4
huLoz,2k4r/ppq2pp1/2p4r/3B2p1/N7/6bP/PP3P2/R2Q1RK1 w - - 0 20,f2g3 c7g3 d5g2 h6h3,1254,92,26,32,crushing kingsideAttack middlegame pin short,https://lichess.org/tsejiZ3f#39,,,4
pbNdo,r2q1rk1/1p1n2bp/p1np1ppB/2p3N1/4P2Q/2N5/PPP3PP/R4RK1 w - - 0 15,h6g7 f6g5 g7f8 g5h4,1499,76,92,725,advantage middlegame short,https://lichess.org/HY5PwxCB#29,Sicilian_Defense Sicilian_Defense_Closed,,4
CqaJn,r4rk1/p5p1/1pp2q1p/3p2n1/2P3QP/8/P4PP1/R1B1R1K1 w - - 0 19,h4g5 f6f2 g1h2 f2e1,1081,80,94,1112,crushing fork middlegame short,https://lichess.org/CjBLkFJE#37,French_Defense French_Defense_Knight_Variation,,4
craZ1,6k1/2p2pp1/1bp4p/8/PP1P1nq1/N1P3P1/1B3P1P/4QbK1 w - - 0 23,g1f1 g4h3 f1g1 h3g2,1002,89,93,3284,endgame mate mateIn2 short,https://lichess.org/9w8yvmaV#45,,,4
LQupT,6rk/2p4n/7b/1p1QNq2/3p1P2/3P3P/1PP3P1/5RK1 b - - 2 31,h7f8 e5f7 f5f7 d5f7,1117,78,93,1959,crushing fork middlegame short,https://lichess.org/Tz0eFsRa/black#62,,,4
ejL0t,7r/5B2/2pk1p2/p3pP2/P4nPP/2R5/2Pr1P1K/5R2 w - - 1 39,h2g3 f4e2 g3f3 e2c3,1173,79,88,73,crushing endgame fork short,https://lichess.org/iRegptsZ#77,,,4
EXZmG,r2k1b1r/1p1q2pp/pQ1p1p2/3P1P2/8/8/PPP3PP/2KRR3 b - - 0 19,d7c7 e1e8 d8d7 b6c7 d7c7 e8a8,1357,74,96,3473,crushing exposedKing long middlegame,https://lichess.org/Zqcc4IKv/black#38,,,6
r6gkE,8/5ppk/p6p/8/P3q1P1/1PQ4P/1Kp5/8 b - - 7 45,e4g2 c3c2 g2c2 b2c2,1468,80,92,1836,crushing endgame queenEndgame short,https://lichess.org/tw7MUCBb/black#90,,,4
hP0NX,r2q1rk1/2R1Rbp1/p6p/1p6/3P2P1/5Q1P/PP3P2/6K1 w - - 0 25,e7f7 d8c7 f7c7 f8f3,1498,74,96,15873,crushing endgame short,https://lichess.org/LdK53dOk#49,,,4
HPulA,r3kb1r/pQ3ppp/4p1n1/q2pP3/8/7P/P1P2PP1/R1B2RK1 b kq - 3 15,a5d8 b7c6 d8d7 c6a8,1430,85,79,61,advantage deflection middlegame short,https://lichess.org/4QlOjAua/black#30,Caro-Kann_Defense Caro-Kann_Defense_Other_variations,,4
rtvxu,8/8/K5k1/P5np/7P/8/8/8 w - - 0 51,h4g5 h5h4 a6b7 h4h3 a5a6 h3h2 b7b8 h2h1q,1348,76,99,4638,advancedPawn crushing endgame pawnEndgame promotion quietMove veryLong,https://lichess.org/pG4SclQY#101,,,8
a7k0p,r7/1b2b3/2kp4/1p2pq1p/2p3p1/P1Q2P2/1P3BPP/2KRR3 w - - 0 36,c3e3 e7g5 e3g5 f5g5,1237,76,85,1063,crushing middlegame pin short,https://lichess.org/nDavAcdw#71,,,4
qPqUv,r4rk1/4Qppp/5n2/8/2q5/4R3/PP3PPP/3R2K1 b - - 2 23,a8a2 e7f8 g8f8 d1d8 f6e8 e3e8,1406,78,83,155,attraction long mate mateIn3 middlegame sacrifice,https://lichess.org/j1wAlJNe/black#46,,,6
Du7EP,5kr1/4p3/1q3p1Q/3n4/3P4/P7/1P6/K6R b - - 2 46,f8e8 h6h5 e8f8 h5d5,1211,86,94,5008,crushing endgame fork master short,https://lichess.org/YbTSy3V1/black#92,,,4
QqGtZ,r2q1rk1/pp4p1/4b1Rp/3ppp2/8/1B1P1Q1P/PPP2PP1/R5K1 b - - 3 18,d8d7 g6e6 d7e6 b3d5 e6d5 f3d5,1430,76,91,2128,crushing kingsideAttack long middlegame pin,https://lichess.org/e8T9MHl0/black#36,Italian_Game Italian_Game_Giuoco_Pianissimo,,6
haUiV,r4rk1/ppp2ppp/3p4/5bq1/2NN4/4n2P/PP1Q2P1/1K1R3R w - - 0 19,d4f5 g5f5 d2d3 f5d3,1156,76,96,1980,crushing middlegame queensideAttack short,https://lichess.org/K1g9Fnzw#37,,,4
0Dn0o,4r3/3R4/1p3pNk/p1p2P1p/6pP/8/PP6/1K6 w - - 0 38,d7e7 e8e7 g6e7 g4g3 e7d5 g3g2,1077,93,95,2803,advancedPawn crushing endgame long,https://lichess.org/tfw0GWOr#75,,,6
sRpzX,6rk/p4p1p/1p1P2q1/8/2P1pQ2/4P2b/7P/2R2RrK w - - 1 36,f1g1 h3g2 g1g2 g6g2,1140,85,92,504,endgame mate mateIn2 short,https://lichess.org/JX6C6DDy#71,,,4
ZRB2L,8/pp3kp1/2p1p2r/2qpQ3/6R1/P5P1/KPP5/8 b - - 2 32,h6f6 e5c7 c5e7 g4g7 f7g7 c7e7,1397,74,65,182,advantage attraction deflection endgame long,https://lichess.org/bqyRt7Wv/black#64,,,6
dvoql,r1b1k2r/pp1n1ppp/2p1pn2/q2p2B1/1bPP1P2/PQN1PN2/1P4PP/R3KB1R b KQkq - 0 9,f6e4 b3b4 a5b4 a3b4,1483,78,94,1366,advantage opening short,https://lichess.org/gwLjZWKy/black#18,Queens_Gambit_Declined Queens_Gambit_Declined_Other_variations,,4
VTxPQ,6k1/5rp1/1p5p/p2P4/Pp2q3/8/1P2BQ2/3R2K1 w - - 1 35,f2g2 e4e3 g1h1 f7f2,1479,77,80,1291,advantage endgame short,https://lichess.org/S1JfWf6x#69,,,4
N18yb,3qr3/pp2r1kp/2p2np1/5pQ1/3Pp3/2P1N2P/PP3PP1/1R2R1K1 b - - 5 23,h7h6 e3f5 g7f7 f5h6,1262,85,92,1543,advantage deflection middlegame pin short,https://lichess.org/j20Xd0S4/black#46,,,4
GF48R,8/5k2/R3p1p1/B2n4/3b3p/6P1/5P1P/3r1BK1 w - - 0 32,g1g2 h4h3 g2h3 d1f1,1468,75,88,1603,advantage deflection endgame short,https://lichess.org/4S8VR2Oo#63,,,4
ZrauS,8/8/p3k2p/1p2p1p1/1P2K1P1/P4P1P/8/8 w - - 6 42,e4d3 e6d5 d3e3 d5c4 e3e4 c4b3 e4e5 b3a3 e5e4 a3b4,1073,80,90,955,crushing endgame pawnEndgame veryLong zugzwang,https://lichess.org/R3ZNV2rC#83,,,10
uHztS,2k5/2P5/5B2/1p2p2p/7P/6p1/4r1P1/2R3K1 w - - 6 49,g1f1 e2f2 f1e1 f2f6,1132,76,100,994,advantage endgame fork short,https://lichess.org/Rwpe7EAT#97,,,4
LZlCY,5R2/4p1kp/pp6/2p2R1N/3q4/2p5/6KP/8 b - - 5 40,g7g6 h5f4 g6h6 f5h5 h6g7 f4e6,1451,75,86,1084,advantage endgame exposedKing long master,https://lichess.org/8zVQqwn4/black#80,,,6
jDfxL,4r1k1/5p1p/p5p1/P2pN3/b2P4/7P/5PP1/3R2K1 w - - 0 31,e5g4 a4d1 g4f6 g8f8 f6e8 f8e8,1144,96,93,5165,crushing endgame hangingPiece long,https://lichess.org/3myF5Z2h#61,,,6
jlqxc,8/2k5/8/3r1p1R/2p2P2/7K/6P1/8 w - - 0 42,h3h4 c4c3 h4g5 c3c2 h5h1 d5d1,1047,76,89,398,advancedPawn crushing endgame long master rookEndgame,https://lichess.org/c19VXCYH#83,,,6
myPhJ,r2k3r/ppp2Bpp/2n2n2/2b1p3/3qP3/3Q1P2/PPP3PP/RNB1K2R w KQ - 3 11,c1e3 d4d3 c2d3 c5e3,1180,79,86,750,advantage capturingDefender discoveredAttack middlegame short,https://lichess.org/pIveOVuQ#21,Philidor_Defense Philidor_Defense_Other_variations,,4
6SiD0,8/2K2ppp/8/2k5/8/8/5PPP/8 b - - 4 45,c5d5 c7d7 f7f5 d7e7,1109,81,91,471,advantage defensiveMove endgame pawnEndgame short,https://lichess.org/wCt3BXKa/black#90,,,4
K9s6f,8/2R1R1b1/7k/5ppp/7P/2p3PK/3r4/8 w - - 0 47,e7g7 g5g4 g7g4 h5g4,1018,83,96,668,endgame mate mateIn2 rookEndgame short,https://lichess.org/FST21ADG#93,,,4
BXvmJ,8/2N5/p1p3k1/2P3p1/1P2K1P1/8/4b3/8 b - - 11 56,e2b5 c7b5 a6b5 e4e5,1112,80,90,690,crushing defensiveMove endgame short,https://lichess.org/nIm0dcv5/black#112,,,4
WW5KL,8/2Q2p1p/3B2p1/1p1k4/8/2P4P/5qPK/8 w - - 2 42,c7c5 f2c5 d6c5 d5c5,1069,111,57,19,crushing endgame short,https://lichess.org/PfqVaNAm#83,,,4
XjZYJ,2r5/1p3rk1/pb2pp1p/3q4/6pP/2P2PB1/1P2QP1K/R5R1 b - - 1 31,d5f3 e2f3 g4f3 g3c7 g7h7 c7b6,1435,77,96,21113,advantage discoveredAttack discoveredCheck long middlegame,https://lichess.org/I7PCbxTm/black#62,,,6
FEkUS,4k3/p1p1p2p/1p6/4b3/2P1N1r1/8/PP2R1P1/1K6 b - - 2 27,e5d6 e4f6 e8f7 f6g4,1063,79,100,302,advantage endgame pin short,https://lichess.org/ZVT1wacI/black#54,,,4
UmUmt,Q4rk1/p2P1ppp/1p6/2pR4/7q/2N5/PPP2n2/1K2R3 b - - 0 20,f8a8 e1e8 a8e8 d7e8q,1368,75,69,156,advancedPawn endgame mate mateIn2 promotion short,https://lichess.org/zxs7M03H/black#40,,,4
UARVs,5rk1/1p6/2p2PB1/1pnp2P1/r7/2P2R2/2P5/4R1K1 w - - 1 26,g6h7 g8h7 e1e7 h7g6,1312,79,93,579,advantage endgame hangingPiece short,https://lichess.org/ZOdp3BDZ#51,,,4
mSB0u,5k2/1pp2pp1/5n1p/p2rp3/8/P3R3/1PPr1P1N/1B2R1K1 w - - 0 26,e3e5 d5e5 e1e5 d2d1,1389,75,86,308,crushing middlegame short,https://lichess.org/gC0UAXGm#51,,,4
aaby7,3r2k1/ppp3b1/5rR1/4q3/8/2NB4/PPP5/1K5Q b - - 0 27,d8f8 g6g7 g8g7 h1h7,1420,78,77,188,attraction mate mateIn2 middlegame sacrifice short swallowstailMate,https://lichess.org/zu3LPeKq/black#54,,,4
KtyrI,5rk1/1pp3pp/p7/3q4/3n4/8/PPP2PP1/R1BQ2K1 w - - 0 19,c2c3 d4f3 d1f3 f8f3,1391,163,82,37,crushing endgame short,https://lichess.org/hDliL9kF#37,,,4
P3hFx,6k1/5p2/2p4p/2Pp2p1/3N2Pn/4P2P/1R3P1K/2r5 w - - 5 31,b2c2 h4f3 d4f3 c1c2,1071,78,96,800,advantage deflection endgame short,https://lichess.org/MzI1DlAZ#61,,,4
HNUor,3rqr1k/1pp4p/p5b1/2bQn3/4P2B/2P2B2/P2N1PP1/R3K2R w KQ - 8 24,d5c5 e5d3 e1f1 d3c5,1090,78,89,138,crushing fork middlegame short,https://lichess.org/w8h6vPcf#47,,,4
v1jPh,3k2r1/ppp2B2/2qp3Q/5b2/8/2N3r1/PPP4P/4R1K1 w - - 0 26,h2g3 g8g3 g1f1 c6g2,1147,77,88,99,mate mateIn2 middlegame short,https://lichess.org/P4WrCpnb#51,,,4
6np26,r4rk1/1q2bppp/n1p1p2n/R1P1P2N/1PpP4/5N2/3B1PPP/Q3K2R w K - 2 20,a1c1 a6b4 e1g1 a8a5,1361,75,88,955,advantage capturingDefender discoveredAttack middlegame short,https://lichess.org/tXFd5ZHS#39,,,4
xE8rK,5k2/5pp1/4p2p/B2p4/p2P4/b1r1P2P/5PP1/R4K2 b - - 3 33,c3b3 a1a3 b3a3 a5b4 f8e8 b4a3,1137,82,93,3635,attraction crushing endgame fork long sacrifice,https://lichess.org/npwPCkRH/black#66,,,6
