PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags,DailyDate,n_moves
ccdoY,5rk1/ppq1ppbp/6p1/2rp4/P3n3/2N1PN1P/1B1P1P1R/RQ2K3 w Q - 1 19,c3e4 d5e4 b1e4 g7b2,1945,75,92,1292,advantage middlegame short,https://lichess.org/N9wPn5qW#37,English_Opening English_Opening_Anglo-Indian_Defense,,4
4rHxR,3b2k1/1p3ppp/P1r2n2/3np3/8/1P4P1/5P1P/RN1R2K1 b - - 0 25,c6a6 a1a6 b7a6 b1c3 g8f8 c3d5,1616,75,90,1682,advantage long middlegame,https://lichess.org/J3HS73Yl/black#50,,,6
BFzI8,r4rk1/p1p3p1/3p1P1p/1p6/1P1q4/P4R2/2Q3PP/5R1K b - - 1 29,f8f6 f3f6 g7f6 c2g6 g8h8 g6h6,1745,75,92,2008,advantage endgame long,https://lichess.org/G7E3BDn3/black#58,,,6
Ztu6T,1kr4r/1p3Qpp/p7/1b1Pp3/3q4/2N5/2R2PPP/2R3K1 b - - 9 31,c8c7 f7c7 b8c7 c3b5 c7b8 b5d4,1624,75,95,6072,advantage attraction discoveredCheck doubleCheck long middlegame queensideAttack,https://lichess.org/F9VJf4gW/black#62,,,6
oGhu9,r1b1r1k1/p4pb1/3p2p1/q1pP4/1p2N2R/5B2/PP1Q1PP1/2K4R b - - 1 19,a5a2 h4h8 g7h8 h1h8 g8h8 d2h6 h8g8 e4f6,1735,73,95,21100,attraction kingsideAttack mate mateIn4 middlegame sacrifice veryLong,https://lichess.org/W3tY5Kvc/black#38,Kings_Indian_Defense Kings_Indian_Defense_Accelerated_Averbakh_Variation,,8
wJNDw,4r1k1/7p/4p1pP/1b1pR1N1/p2P1P2/6PK/1P6/8 w - - 0 51,e5e6 b5d7 f4f5 d7e6,1663,75,95,7505,advantage endgame master pin short,https://lichess.org/3bv4i0De#101,,,4
pU6Ez,5r1k/6p1/p6p/1pP1p3/1P3q2/3Q4/P5PP/3R3K w - - 2 29,h1g1 f4f2 g1h1 e5e4,1780,75,92,1396,crushing endgame short,https://lichess.org/hQcS0LU8#57,,,4
ByIcx,3r1rk1/pp6/1qn2b2/3pNbNp/1P1P1ppP/PQ6/1B3PP1/R3R1K1 b - - 1 24,c6d4 b2d4 b6d4 a1d1 f6e5 d1d4,1756,74,88,272,advantage attraction long middlegame,https://lichess.org/lP0sqZn8/black#48,,,6
hjzKJ,5Rk1/p3q1pp/1p6/2p5/2P3Q1/3r2BP/PP1N4/6K1 b - - 0 31,g8f8 g4f5 f8g8 f5d3,1628,75,88,76,crushing endgame fork short,https://lichess.org/fK3uEW48/black#62,,,4
Z0c1L,r3r1k1/pp1b1ppB/2pp1q2/2bP2N1/2P5/1P3Q2/P1N2PPP/5RK1 b - - 0 18,g8h8 f3h5 f6g5 h5g5,1868,77,94,11972,advantage middlegame short,https://lichess.org/kgPBkn6V/black#36,Vant_Kruijs_Opening Vant_Kruijs_Opening_Other_variations,,4
F58vx,rn3rk1/pp5p/2p3p1/3pPb1q/3P3b/2N1BNpP/PPPK2P1/4RQ1R b - - 5 17,f5e4 c3e4 d5e4 f1c4 g8g7 f3h4,1919,81,26,55,advantage long middlegame,https://lichess.org/Y0A5jsGi/black#34,Kings_Gambit_Accepted Kings_Gambit_Accepted_Rosentreter_Gambit,,6
XS3R0,r5kr/pp3ppn/2p1q3/6B1/1PPRN3/P1N2P2/6PP/3R3K b - - 4 25,h7g5 d4d8 e6e8 d8e8 a8e8 e4g5,1637,75,77,128,advantage kingsideAttack long middlegame,https://lichess.org/QOWm8dM6/black#50,,,6
nFRXK,8/K7/P6p/6p1/8/1Nnpk3/6PP/8 b - - 0 49,d3d2 b3d2 e3d2 a7b6,1909,75,85,118,crushing defensiveMove endgame knightEndgame sacrifice short,https://lichess.org/uTQuesQ0/black#98,,,4
pHAD8,2r3k1/5pbp/2q1p1p1/1p6/pBr1p1P1/P1P1P2P/2PRQP2/3R2K1 b - - 7 25,g7c3 d2d8 g8g7 b4f8,1994,75,90,1250,crushing kingsideAttack middlegame short,https://lichess.org/Mlc1vGDz/black#50,,,4
U5yhK,r6k/5pp1/3n1q2/p7/1pP2b1P/3Q1P2/PP6/1K1R2R1 b - - 1 29,d6f5 d3e4 a8c8 e4f4,1699,74,98,1730,advantage fork middlegame short,https://lichess.org/EtzGv0mQ/black#58,,,4
H09c6,r5k1/3r2p1/3p2p1/2p1R3/8/P1P4P/P5P1/3R1K2 w - - 0 36,e5c5 d7f7 f1g1 d6c5,1786,75,85,457,advantage endgame intermezzo master rookEndgame short,https://lichess.org/WcTM79ye#71,,,4
nIjLm,2rq1rk1/pb1nbpp1/1p2p2p/3N4/3N3B/P2BP3/1P3PPP/2RQ1RK1 b - - 0 15,b7d5 c1c8 d8c8 h4e7,1622,77,85,281,crushing master opening short,https://lichess.org/YdiW7MT9/black#30,Queens_Indian_Defense Queens_Indian_Defense_Kasparov-Petrosian_Variation,,4
GOZva,2b2rk1/3n1ppp/2Q1p3/1p6/1q1P4/1Nn1P3/r2N1PPP/2R1KB1R b K - 0 16,a2b2 c6c3 b4c3 c1c3,1776,74,88,398,advantage middlegame short,https://lichess.org/szPdSCwx/black#32,Indian_Defense Indian_Defense_London_System,,4
hVagg,6k1/p2rb2p/2p1RppQ/1pqp4/8/6P1/P4P1P/4R1K1 w - - 12 34,e6f6 e7f6 e1e8 g8f7,1760,106,73,21,advantage endgame hangingPiece master short,https://lichess.org/4x8xzI6z#67,,,4
cyP7m,r3kb1r/ppp2ppp/2n1pn2/q7/2BP2b1/2N3Q1/PPPB1PPP/R3K1NR w KQkq - 0 9,c3d5 a5d2 e1d2 f6e4 d2e3 e4g3,1604,75,90,1799,attraction crushing fork long opening sacrifice,https://lichess.org/BH4sI5Q3#17,Scandinavian_Defense Scandinavian_Defense_Main_Line,,6
lUYlu,r1bq1b1r/ppk3pp/2p5/3nP3/2B5/5Q2/PPP2PPP/R1BR2K1 b - - 2 13,h7h5 c4d5 c8g4 f3f7,1852,75,88,240,advantage opening short,https://lichess.org/D6mVa0Fd/black#26,Italian_Game Italian_Game_Two_Knights_Defense,,4
oRmxP,r4rk1/p5bp/2p3p1/1p6/2b2N2/2PBq1P1/P1Q3KP/R2R4 b - - 0 22,g6g5 d3h7 g8h8 f4g6 h8h7 g6f8,1760,117,100,46,discoveredCheck doubleCheck equality fork long middlegame,https://lichess.org/l2AAOqhg/black#44,,,6
m8xMg,r2q1rk1/pb2b1p1/1pp1p2p/3pB3/4n3/2P1PN1P/PPQ2PP1/RB2K2R w KQ - 2 16,f3d2 f8f2 d2e4 f2c2,1868,75,82,681,attackingF2F7 crushing opening short,https://lichess.org/Nyssftj2#31,Queens_Pawn_Game Queens_Pawn_Game_Zukertort_Variation,,4
VWCSH,r1b1k2r/pp2ppbp/1B1p2p1/3P4/1n6/5N2/PP1N1PPP/R3KB1R w KQkq - 1 12,b6d4 b4c2 e1d1 c2d4 f3d4 g7d4,1744,74,84,101,advantage fork long master opening,https://lichess.org/7aGSCNp4#23,Queens_Pawn_Game Queens_Pawn_Game_Other_variations,,6
sUK30,r6k/pbq3pp/3b4/1p1Qn2B/2p2P1N/1PP5/P4P1P/4RRK1 w - - 1 22,d5e6 c7c6 f2f3 d6c5 g1h1 c6e6,1849,75,93,700,crushing discoveredAttack long middlegame quietMove,https://lichess.org/2BuAuejY#43,,,6
ypvV5,3r2k1/4qpp1/8/1p1Bp2p/4P2P/1P3bP1/P2Q1P2/2R3K1 w - - 1 29,c1c3 f3e4 d5f7 g8f7,1683,76,93,3166,advantage endgame master short,https://lichess.org/HaLg81uO#57,,,4
6xZM9,8/p1p5/1p1p4/1P1P2k1/P1P1K3/8/8/8 w - - 3 48,e4d4 g5f4 d4d3 f4f3 a4a5 b6a5,1840,175,53,10,crushing endgame long pawnEndgame zugzwang,https://lichess.org/1M6DTUDj#95,,,6
5BwBS,1k1r4/1p1r1R2/p3p1p1/4q3/3p4/1PR2Q2/P1PP1PP1/1K6 w - - 0 28,f7d7 e5e1 b1b2 d4c3 d2c3 d8d7,1604,76,88,116,advantage endgame long queensideAttack,https://lichess.org/xyJt6K6a#55,,,6
jm4OP,2rq1rk1/3bbp2/p4nNp/1p1pB3/3p4/P3P3/1PQn1PPP/1BR1K2R w K - 0 19,g6e7 d8e7 e5f6 c8c2,1839,74,93,12326,crushing middlegame pin short,https://lichess.org/cEEDUl41#37,Indian_Defense Indian_Defense_London_System,,4
u20PN,4r2k/p3q2p/1p1rPp2/5P2/8/Q7/PP5P/2R1R2K w - - 1 32,e1g1 e7b7 g1g2 e8g8,1976,90,68,64,crushing endgame short,https://lichess.org/8wOZHaEu#63,,,4
z5SGY,r7/P7/6p1/8/4K2p/6k1/R5P1/8 b - - 4 46,g6g5 e4f5 a8f8 f5g5,1905,80,92,466,advantage endgame rookEndgame short,https://lichess.org/t6vTORg4/black#92,,,4
fy4sq,r4rk1/bbpq1ppp/p2p1n2/P1p2N2/1P2P3/2P1B3/3N1PPP/R2Q1RK1 b - - 1 14,f6e4 d1g4 d7f5 g4f5,1619,78,94,1092,advantage middlegame short,https://lichess.org/VSApIgG9/black#28,Scotch_Game Scotch_Game_Relfsson_Gambit,,4
39Dtd,6k1/1p3p1p/6p1/1Pp1Pp2/1nP2P1P/5QP1/1q1r4/3RN1K1 w - - 7 33,e1g2 b2d4 g2e3 d2d1 f3d1 d4e3,1670,76,91,1895,endgame,https://lichess.org/uq5h6g3d#65,,,6
D6Q8g,r1bqk2r/5ppp/ppnbp3/2p3N1/P1B1N3/2PP1Q1P/1P3PP1/R3K2R b KQkq - 1 16,c6e5 e4d6 d8d6 f3a8,1634,75,66,926,crushing discoveredAttack middlegame pin short,https://lichess.org/7jT1Frcz/black#32,Sicilian_Defense Sicilian_Defense_Bowdler_Attack,,4
NZ4ry,1n6/1P4p1/7p/3k3P/3pBp2/3K1P2/8/8 b - - 2 52,d5e5 d3c4 d4d3 c4d3,1637,76,86,5736,crushing endgame short,https://lichess.org/9le5D7kE/black#104,,,4
kqliZ,r5k1/1p2q1p1/pQnp3p/5r2/3Pp3/2P2N1P/PP3PP1/R3R1K1 w - - 0 19,f3d2 f5b5 b6b5 a6b5,1918,76,86,266,advantage master middlegame short trappedPiece,https://lichess.org/eYCLuOO2#37,Italian_Game Italian_Game_Classical_Variation,,4
owfAD,8/4bpk1/4p1p1/4Kn2/5P2/5Q2/8/8 w - - 10 53,f3b7 e7f6 e5e4 f5d6 e4d3 d6b7,1679,79,75,43,crushing endgame fork long,https://lichess.org/Z1JBBkZC#105,,,6
IvaMt,1rr2k2/6p1/p2p4/4pPN1/2PpP3/1Pn3K1/8/R6R b - - 3 44,b8b3 h1h8 f8e7 h8c8 c3e4 g3h4 e4g5 h4g5,1900,75,77,159,crushing endgame master skewer veryLong,https://lichess.org/4HIh5GdH/black#88,,,8
3CNPt,6k1/1p2r2p/p1nb2p1/2q5/3p4/1P1Q4/PB3PPP/1B3RK1 w - - 0 27,f1c1 c5c1 b2c1 e7e1 d3f1 d6h2 g1h2 e1f1,1794,86,84,29,crushing fork middlegame pin sacrifice veryLong,https://lichess.org/KZyMGgWs#53,,,8
7TDnf,4r1k1/p4p2/bp1p2P1/2pPr3/4P1R1/6R1/P4KP1/8 b - - 0 42,e5e4 g6f7 g8f7 g3f3 f7e7 g4e4,1911,75,86,103,advancedPawn advantage attraction discoveredCheck doubleCheck endgame interference long,https://lichess.org/saQoioWt/black#84,,,6
meiXo,r6k/ppp3p1/3bq1rp/7Q/2B1p3/1P3n1P/PBP2P1P/R4R1K b - - 6 19,g6g5 h5g5 f3g5 c4e6,1605,77,91,2115,advantage middlegame short,https://lichess.org/cQxAwAjg/black#38,Italian_Game Italian_Game_Rousseau_Gambit,,4
j2DOK,8/8/1p6/8/1P2pk1K/8/8/1B6 w - - 0 55,h4h3 f4f3 b4b5 e4e3,1815,82,90,47,bishopEndgame crushing endgame master short,https://lichess.org/sVPAMhdX#109,,,4
XqLIV,r2qrbk1/pp4pp/2p2pn1/3p1N1P/3P2Q1/2P1B3/PP3PP1/R4RK1 b - - 0 22,g6e7 f5h6 g8h8 h6f7,1709,76,95,18047,crushing kingsideAttack middlegame pin short,https://lichess.org/lkoLi8xN/black#44,,,4
bGWnQ,2k2r2/R4r2/1p2p2p/1P1qP1p1/1Q1P4/4p3/2PB2nP/1R4K1 w - - 0 29,b1a1 f7f1 a1f1 f8f1 g1f1 d5f3 f1g1 f3f2 g1h1 f2f1,1980,79,91,1913,attraction kingsideAttack mate mateIn5 middlegame sacrifice veryLong,https://lichess.org/bZ8awlRH#57,,,10
8b2TV,7r/prRn1pp1/k3p2p/3pP2P/PN1P1PP1/2B5/3K4/8 b - - 7 29,a6b6 c7c6 b6a5 c6a6,1631,76,86,56,endgame mate mateIn2 short,https://lichess.org/87j5GYey/black#58,,,4
bHx7e,8/3pQ2p/2q1p1pk/8/4r3/7P/5PP1/3R2K1 w - - 5 40,d1d7 c6c1 d7d1 c1d1,1719,75,93,977,crushing endgame short,https://lichess.org/rEddhGyk#79,,,4
N29dw,8/2k4p/p1PN1P2/1PK5/6p1/5b2/4pP1P/8 b - - 0 46,e2e1q b5b6 c7d8 c6c7 d8d7 c7c8q,1600,75,94,987,advancedPawn endgame exposedKing long mate mateIn3 promotion,https://lichess.org/38JKoiFt/black#92,,,6
SCeUd,8/1kpr3p/1pb2p2/4p1p1/6Pr/1R2QPK1/PR6/3q4 b - - 11 39,h4h1 b3b6 c7b6 e3b6 b7c8 b6b8,1657,74,86,114,long mate mateIn3 middlegame sacrifice,https://lichess.org/Kx9kVw30/black#78,,,6
Bn6aZ,6k1/p5pp/1p6/3p4/3P4/5PQP/PPr1q1P1/5RK1 b - - 10 30,c2b2 f1e1 e2g2 g3g2 b2g2 g1g2,1712,75,74,82,crushing endgame long,https://lichess.org/snJ6JpOa/black#60,,,6
xXvSp,1r1qk2r/p1pn1ppp/3bp3/1Qn5/8/2NP1NP1/PP2PP1P/R1B1K2R w KQk - 5 12,b5c4 b8b4 c4b4 c5d3 e2d3 d6b4,1940,73,95,6444,advantage attraction deflection discoveredAttack long opening sacrifice,https://lichess.org/eehaqZet#23,English_Opening English_Opening_Anglo-Scandinavian_Defense,,6
fCkAd,8/1p1n4/8/2p2P1N/2P4p/P7/4K1k1/8 w - - 4 45,f5f6 h4h3 f6f7 h3h2 h5f4 g2g3,1805,76,89,126,advancedPawn crushing defensiveMove endgame knightEndgame long,https://lichess.org/UjIRbOZm#89,,,6
epAfS,r2q1b1r/pQ1npkpp/3pbn2/2p5/4P3/2P2N2/PP1P1PPP/RNB1K2R b KQ - 2 8,d7b6 f3g5 f7e8 g5e6 d8d7 b7d7,1964,76,91,2823,advantage deflection long opening,https://lichess.org/NUUkEUR4/black#16,Sicilian_Defense Sicilian_Defense_Bowdler_Attack,,6
HP0Jy,1r2r3/5pkn/p5p1/4R1Pp/2q2p1P/1P6/PQ6/K7 b - - 0 32,e8e5 b2e5 f7f6 g5f6 h7f6 b3c4,1926,79,93,226,advantage endgame fork long,https://lichess.org/f8uyUxuf/black#64,,,6
1Sy6X,1r1qr1k1/p1pb2bp/3p2p1/2p2p1n/2P1P3/1PN1BP2/P2QB1PP/3R1RK1 w - - 0 17,e3g5 g7c3 g5d8 c3d2,1743,76,91,3211,advantage master masterVsMaster middlegame short,https://lichess.org/3y0e47tC#33,Indian_Defense Indian_Defense_Wade-Tartakower_Defense,,4
3Vvre,2rk3r/1Rp2p2/5q2/1BBPb3/8/2N3p1/1PP3P1/Q3R1K1 w - - 2 29,d5d6 e5d4 c5d4 f6d4 e1e3 d4e3 g1f1 h8h1,1978,82,69,73,mate mateIn4 middlegame veryLong,https://lichess.org/wxJNf44e#57,,,8
au8UQ,6rk/2R5/5pq1/3Q4/P2P3P/4P3/5P2/5K2 w - - 1 39,d5f7 g6d3 f1e1 g8g1,1922,81,89,706,endgame mate mateIn2 short,https://lichess.org/GRSGbiTx#77,,,4
9Q33k,8/pQ3k2/1p3P2/2p1B2q/2Pr4/P7/1P4K1/8 b - - 2 37,f7g6 b7g7 g6f5 e5d4 h5e2 d4f2,1937,76,92,1466,crushing endgame long,https://lichess.org/0Ons8mzk/black#74,,,6
XMZeu,8/7p/3K1p2/8/3k1PP1/8/8/8 w - - 1 42,g4g5 f6f5 d6e6 d4e4,1903,81,92,722,crushing endgame master pawnEndgame quietMove short,https://lichess.org/6aQWH6bu#83,,,4
Lbyk3,5k1r/5p1p/p1B2N2/1pb3Pp/5P1r/1K6/PP6/4R3 b - - 0 28,h4f4 e1e8 f8g7 f6h5 g7g6 h5f4,1629,80,96,21862,advantage endgame fork long,https://lichess.org/SFMhRYbR/black#56,,,6
gxIGX,3r1r1k/ppp1n1pp/2n1P3/3P1p2/1q3Bb1/1B4P1/PP2NR1P/R2Q2K1 b - - 0 22,c6d4 d1d4 b4d4 e2d4,1659,75,86,708,crushing middlegame short,https://lichess.org/3eTUW9wX/black#44,,,4
Y0VKd,6k1/p4pp1/4q1p1/p2R4/2Q4P/P1P5/1r2rPP1/5RK1 b - - 0 35,e6f6 c4c8 g8h7 d5d8 f6d8 c8d8,1781,74,86,1492,crushing endgame long quietMove,https://lichess.org/VGxdt6qP/black#70,,,6
EROKf,rnb1k2r/pp2bppp/2p1pn2/q2p2B1/2PP4/2N1P3/PPQ2PPP/R3KBNR w KQkq - 1 7,f1d3 d5c4 d3c4 a5g5,1928,73,94,14507,advantage discoveredAttack opening short,https://lichess.org/NzkIBrlf#13,Queens_Gambit_Declined Queens_Gambit_Declined_Modern_Variation,,4
70rM6,1k1r2r1/n1p4p/3ppp1b/QPq5/2P5/6P1/P2N1P1P/R1B1R1K1 w - - 1 21,c1a3 h6d2 a5d2 c5a3,1616,78,94,23122,advantage middlegame short,https://lichess.org/Ci1qYNXN#41,,,4
LwrtO,r4rk1/2Q2p2/p2p2p1/1p1Nb2p/4PR2/1P1P2qP/1PP3P1/5RK1 w - - 5 27,f4f7 g3h2 g1f2 f8f7 c7f7 g8f7,1653,96,88,41,crushing fork intermezzo long middlegame,https://lichess.org/2MEmDHiR#53,,,6
Zw2GH,8/5p1k/4p2p/1RB3p1/1P2PK2/2r4P/6P1/8 w - - 0 39,f4g4 h7g6 c5e3 c3e3 b5g5 h6g5,1877,81,39,71,crushing endgame long,https://lichess.org/JdixdDsd#77,,,6
rvETN,8/8/8/4R2p/5Pp1/6P1/2r3P1/5k1K b - - 4 74,c2g2 e5e1 f1f2 e1e2 f2g3 e2g2,1658,74,97,1744,crushing endgame long rookEndgame,https://lichess.org/ev8vFJiM/black#148,,,6
gSSIX,2r2rk1/pp3pbp/1qb1pnp1/3pN3/3P1B2/PnNBPP2/1PR1Q1PP/5RK1 b - - 0 16,b3d4 e3d4 b6d4 e2e3 d4e3 f4e3,1913,75,93,2610,advantage long middlegame,https://lichess.org/CVVRnsaQ/black#32,Queens_Pawn_Game Queens_Pawn_Game_Modern_Defense,,6
UaFyC,8/8/p4pp1/1p1p1k2/3P1P1P/1P3K2/P7/8 w - - 0 42,a2a3 a6a5 b3b4 a5a4 f3g3 f5e4 g3g4 e4d4 f4f5 g6f5,1743,80,57,33,advantage endgame pawnEndgame quietMove veryLong zugzwang,https://lichess.org/GLWk3nCO#83,,,10
GvjyU,R1bq4/5pbk/3p2p1/2pP3p/1n3PP1/2N4P/1P6/3QN1K1 w - - 2 25,g4h5 g7d4 g1h2 d8h4,1699,75,95,1838,advantage middlegame short,https://lichess.org/QsGhM0TU#49,,,4
GcnKS,1r1r4/2R3bk/p2N2p1/4Q3/1q2P3/7P/PP4P1/7K b - - 0 29,b4b2 c7g7 h7h6 d6f7,1627,74,88,586,mate mateIn2 middlegame short,https://lichess.org/avSmTFO3/black#58,,,4
RHeWJ,r1b1kr2/pp2qp1Q/2p1pn1B/8/8/8/PPP2PPP/R3KB1R w KQq - 1 14,h7g7 f8g8 g7g8 f6g8,1698,80,83,47,crushing middlegame short trappedPiece,https://lichess.org/IQwGcscx#27,Three_Knights_Opening Three_Knights_Opening_Other_variations,,4
D9T12,6k1/pq2b1p1/1p3p1p/n4P2/2prNB1P/6P1/PP2Q2K/4R3 b - - 1 31,e7b4 e4f6 g7f6 e2e8 b4f8 f4h6,1788,75,90,1392,clearance crushing kingsideAttack long middlegame pin sacrifice,https://lichess.org/r8iPsPpu/black#62,,,6
AUx1F,8/6pk/p4r2/Q1p5/3p4/4R1P1/2PR1P1q/5K2 w - - 0 35,e3e5 h2h1 f1e2 h1f3,1726,75,63,85,crushing endgame master short,https://lichess.org/qO7KWBYG#69,,,4
SpKg7,8/8/7k/pR1K3p/r1P4P/8/8/8 b - - 6 54,h6g6 c4c5 a4h4 c5c6,1777,75,83,64,crushing endgame quietMove rookEndgame short,https://lichess.org/JGb6Hykg/black#108,,,4
ssNKJ,4r1k1/p4r1p/bp1P2pP/5nP1/5R2/5R2/B7/6K1 b - - 0 40,e8d8 f4f5 g6f5 f3f5 d8d6 f5f7,1936,84,60,37,crushing long middlegame pin,https://lichess.org/Z8IxcvFq/black#80,,,6
apgDj,q5k1/p5p1/8/4r3/Q1Pp1p2/3P3P/4PP2/R5K1 w - - 0 24,a4a7 e5g5 g1f1 a8h1,1758,79,91,2294,endgame mate mateIn2 short,https://lichess.org/8ZnNcEHQ#47,,,4
cVYAg,3r1rk1/p1pq1pRp/8/4pR2/1Pb5/5Q2/1P3P1P/4K3 b - - 0 21,g8g7 f5g5 g7h8 f3f6,1809,75,87,104,endgame mate mateIn2 short,https://lichess.org/7RqpBgnX/black#42,,,4
N8jM7,8/5ppk/1PQ1p2p/p7/5P2/1q6/3K3P/8 b - - 1 45,a5a4 c6c2 b3c2 d2c2,1697,94,83,47,crushing endgame queenEndgame short,https://lichess.org/IfNbLuQR/black#90,,,4
KMuz3,r4rk1/5pp1/2bp3p/p1pNb2n/2P1PP1q/1B6/1P4PP/R1BQR2K b - - 0 19,h5f4 g2g3 f4d5 g3h4,1999,78,91,227,advantage fork middlegame short,https://lichess.org/IGFk2uXU/black#38,,,4
IcMD3,8/1Pk5/8/3B3r/2P3K1/8/8/8 b - - 0 42,h5d5 c4d5 c7b7 g4f5 b7c7 f5e6 c7d8 e6d6,1909,75,88,414,crushing defensiveMove endgame veryLong,https://lichess.org/DJNQK5nP/black#84,,,8
bTh2H,5rk1/pR2p2p/2npprp1/6N1/4P1Q1/2q4P/P4PP1/5RK1 b - - 7 21,c3c5 g5e6 h7h5 e6c5 h5g4 c5d7,1958,79,92,6970,advantage fork long middlegame,https://lichess.org/62xq7IHs/black#42,,,6
1yueo,r2qk2r/2p1n3/2Pp2pb/1p2pbB1/7N/2P4P/PP3PP1/RN1Q1RK1 w kq - 1 16,h4g6 f5g6 g5h6 h8h6,1655,75,92,2207,advantage hangingPiece middlegame short,https://lichess.org/ipvXwIJo#31,Ruy_Lopez Ruy_Lopez_Cozio_Defense,,4
n2Uy3,8/pB3pk1/1p2n2P/2p3P1/P1P5/8/5K2/8 b - - 0 40,g7g6 b7e4 f7f5 e4f5 g6f5 h6h7 e6g5 h7h8q,1607,75,89,2831,advancedPawn crushing endgame exposedKing promotion sacrifice veryLong,https://lichess.org/LBLWLqhM/black#80,,,8
jf25H,rn6/1bQ2pkp/p5p1/3q1p2/3p1N2/5P2/PPP3PP/4R1K1 b - - 0 22,d5c6 f4e6 c6e6 e1e6,1757,85,0,28,crushing middlegame pin short,https://lichess.org/x7VXVVHT/black#44,,,4
heT6p,rn4k1/pb3pp1/1p2pq1p/4NP2/1bBr4/2N5/PP2Q1PP/R4RK1 b - - 0 15,b4c3 f5e6 f6e6 c4e6,1706,76,93,427,crushing master middlegame short,https://lichess.org/ZeFbUwUT/black#30,Nimzo-Indian_Defense Nimzo-Indian_Defense_Normal_Variation,,4
tPXNt,8/7R/7p/5k1K/8/8/8/6r1 w - - 0 75,h5h6 f5f6 h6h5 g1h1 h5g4 h1h7,1665,77,94,139,crushing endgame long rookEndgame skewer,https://lichess.org/zFuSwFCX#149,,,6
54pwM,r3kb1r/pp3ppp/2n1p1b1/8/3Pp1Pq/2N1B2P/PPPQ1P2/2KR3R b kq - 1 13,f8b4 e3g5 b4c3 b2c3 h4g5 d2g5,1861,74,95,17138,advantage long middlegame trappedPiece,https://lichess.org/vmUkaQC6/black#26,Caro-Kann_Defense Caro-Kann_Defense_Other_variations,,6
bKqfS,r3k2r/1bqpbp1p/pp2p1p1/4P3/P1BpNPn1/3P3P/1PP1Q1P1/R4RK1 w kq - 0 18,e2g4 b7e4 d3e4 c7c4,1797,76,81,322,advantage middlegame short,https://lichess.org/KgRYfRTY#35,Sicilian_Defense Sicilian_Defense_Bowdler_Attack,,4
dOvUR,r1b2rk1/1p2bppp/pqn1pn2/3p4/3N4/1PN1BP2/P1PQB1PP/R4RK1 b - - 4 14,e7c5 c3a4 b6a7 a4c5 a7c5 d4e6 c5e3 d2e3,1930,75,92,2916,advantage middlegame veryLong,https://lichess.org/uQCxkVxS/black#28,French_Defense French_Defense_Normal_Variation,,8
sNgRE,8/8/1p6/p2k4/P4p2/1P1K1P2/8/8 b - - 1 45,d5e5 d3c4 e5d6 c4d4,1953,77,91,805,crushing defensiveMove endgame master pawnEndgame short zugzwang,https://lichess.org/0QlgTz7i/black#90,,,4
uqIpw,8/8/p1P5/1p6/k5p1/5p2/P2QpqPP/2R4K w - - 11 48,g2f3 f2f1 c1f1 e2f1q,1721,95,88,53,advancedPawn endgame mate mateIn2 promotion short,https://lichess.org/AQCElERm#95,,,4
SQcMU,r6k/pb1n1Qp1/1p2pp2/2qpP3/5P2/8/P2N2PP/5R1K b - - 0 22,c5c6 f1f3 c6c1 d2f1,1871,77,75,89,advantage middlegame quietMove short,https://lichess.org/24U9fTeM/black#44,,,4
W8hPk,rn2q1k1/pp1b1p1p/1n1Pr1pP/1Bp5/5B2/2N2Q2/PP4P1/R4RK1 w - - 4 21,f3b7 d7b5 c3b5 e8b5,1992,75,88,717,advantage middlegame short,https://lichess.org/jRsrfiKn#41,,,4
WlYAd,r4rk1/ppp2p1p/2b2p2/2bq4/8/3BBP2/PPP3PP/R2QR1K1 w - - 3 14,d3h7 g8h7 d1d5 c5e3 e1e3 c6d5,1902,74,88,268,advantage long middlegame sacrifice,https://lichess.org/4SsOVtfH#27,Philidor_Defense Philidor_Defense_Exchange_Variation,,6
4uqpA,r4rk1/1p2b1pp/4pp1n/1NqpP3/Pp3P2/8/3B2PP/RN1Q1R1K w - - 3 18,f4f5 h6f5 f1f5 e6f5,1770,75,84,101,advantage middlegame short,https://lichess.org/SBwrnBS7#35,Scandinavian_Defense Scandinavian_Defense_Other_variations,,4
FkgBf,4rr2/5p2/4pkpp/p7/2Q2P2/3Rq3/P5PP/3R3K b - - 1 33,e3b6 c4c3 e6e5 d3d6 b6d6 d1d6,1642,74,74,318,crushing endgame fork long pin,https://lichess.org/b3hxUVgJ/black#66,,,6
oc54W,r6N/ppkn4/2p3Q1/8/4Pp2/3P4/PqP3PP/R4K1R w - - 0 21,f1e2 b2c2 e2e1 c2c3,1765,76,83,176,crushing middlegame short,https://lichess.org/TNz5mUey#41,,,4
mUBer,2k5/R7/1Rp5/8/2r4p/P6P/1P4PK/3r4 w - - 0 34,b6b7 c4c1 b7c7 c8d8 c7d7 d1d7,1676,76,91,1258,crushing endgame long quietMove rookEndgame,https://lichess.org/9I8OrJ3H#67,,,6
WTax9,r2q1rk1/1p3pp1/p3p3/3pP2Q/8/2P2P2/PP1bK3/R6R b - - 0 23,d2h6 a1g1 d8g5 g1g5,1885,74,97,1745,crushing middlegame short,https://lichess.org/kaNtecqS/black#46,,,4
