PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags,DailyDate,n_moves
FMUa7,rnb1k1r1/pp3p1p/2p1p3/2N2p2/q7/2Q2P2/P1P3PP/R4RK1 b q - 2 16,a4b5 a1b1 b5b6 b1b6,1574,76,92,7493,advantage middlegame short,https://lichess.org/EAdEy2WV/black#32,Caro-Kann_Defense Caro-Kann_Defense_Other_variations,,4
eQLbN,8/8/4K3/1p3P2/p1pP4/2P5/Pk6/8 b - - 0 41,b2c3 f5f6 c3b2 f6f7 c4c3 f7f8q,1374,92,63,66,advancedPawn crushing endgame long pawnEndgame promotion,https://lichess.org/3B42Zwie/black#82,,,6
z0fax,3r1r1k/p4ppp/b2N1n2/2p5/3p4/1P1P1QPq/PB3P1P/2R1R1K1 w - - 2 22,f3f5 f6g4 f5g4 h3g4,1548,74,83,319,crushing middlegame short,https://lichess.org/8tyu1r6B#43,,,4
3FNEk,2r5/p5p1/1pk4p/4Pp2/5P2/P3K1P1/6P1/2R5 b - - 1 41,c6d7 e5e6 d7d8 e6e7 d8e7 c1c8,1485,78,94,2824,advancedPawn crushing deflection endgame exposedKing long rookEndgame,https://lichess.org/qBdh8EfL/black#82,,,6
0mHsl,7k/1R6/p3q3/3prppP/6P1/2P2Q1K/5P2/8 w - - 0 38,g4f5 e5f5 f3f5 e6f5,1338,78,50,118,crushing endgame short,https://lichess.org/yTZvnAji#75,,,4
SrgdR,2rr2k1/pb1n1ppp/1p6/3P4/1q6/2N2N2/2Q2PPP/R1R3K1 b - - 0 19,b7d5 c3d5 c8c2 d5b4 c2c1 a1c1,1594,81,88,45,advantage hangingPiece long middlegame,https://lichess.org/dlAyGM7x/black#38,English_Defense English_Defense_Other_variations,,6
mNTaw,1k1r1b1r/ppp2pp1/2npbq2/3N4/Q1P1P1p1/8/PP1NBPPP/R3K2R b KQ - 5 12,f6b2 a1b1 b2b1 d2b1,1485,78,87,788,advantage middlegame short,https://lichess.org/zDvmyW3C/black#24,Old_Indian_Defense Old_Indian_Defense_Ukrainian_Variation,,4
PAVQF,8/1p3rp1/p3p1k1/P2pP1p1/1P1Pq3/2Q2PP1/3R2K1/8 b - - 0 39,e4e1 c3d3 g6h6 d2d1 e1d1 d3d1,1351,76,99,3146,crushing endgame long,https://lichess.org/VeekolRL/black#78,,,6
bXwxu,8/8/p1p3p1/2Bp1k2/2P2P2/Pn2K2P/8/8 w - - 0 46,c4d5 b3c5 d5c6 c5e6,1593,75,88,311,advantage endgame master short,https://lichess.org/8klidYbD#91,,,4
sivvs,8/3b2p1/1k3p2/pp1p1PP1/1P1P2K1/P2B4/8/8 b - - 1 38,a5a4 g5f6 g7f6 g4h5 d7e8 h5h6,1391,75,86,637,bishopEndgame crushing defensiveMove endgame long,https://lichess.org/GYOqXaLJ/black#76,,,6
1qm7c,8/1kr4p/p3p3/8/qp3Q2/1b6/P6P/K4RR1 w - - 0 33,f4f3 b3d5 f3d5 e6d5,1443,81,100,117,endgame master,https://lichess.org/w0JtXhS0#65,,,4
LIa0N,r4r1k/1p1q2pp/p1nP2n1/2pR3Q/P1B5/1PN3Bb/5PpP/2K3R1 b - - 6 18,b7b6 h5h7 h8h7 d5h5,1319,75,94,5285,attraction kingsideAttack mate mateIn2 middlegame pillsburysMate sacrifice short,https://lichess.org/Aa7q0Jor/black#36,Queens_Gambit_Accepted Queens_Gambit_Accepted_Central_Variation,,4
d9kiq,2r2rk1/2q2pbp/p2R2p1/1p2P3/2p1BPP1/P4R2/1PQ4P/7K w - - 0 30,c2c3 c7d6 e5d6 g7c3,1366,75,87,828,crushing middlegame short,https://lichess.org/fcyP4yqg#59,,,4
R4FCt,4r3/5k1p/p1pR1p2/1p4p1/4r1P1/5K2/P1P3PP/3R4 w - - 2 35,d6c6 e4f4 f3g3 e8e3,1537,74,63,540,endgame epauletteMate mate mateIn2 rookEndgame short,https://lichess.org/m79Cbvmj#69,,,4
9nLbk,2r2rk1/p4ppp/1q6/1pnpP3/3B1P2/2Q1P3/P5PP/R2R2K1 b - - 0 22,c5e4 c3c8 f8c8 d4b6,1372,83,73,36,advantage middlegame short,https://lichess.org/2doUt9Sv/black#44,,,4
8h9g5,8/8/5k2/3p1p2/3P3p/4PP2/4K3/8 w - - 2 40,e2f2 f6g5 f3f4 g5g4 f2g2 h4h3,1326,105,78,50,crushing defensiveMove endgame long pawnEndgame zugzwang,https://lichess.org/lYn0wOQj#79,,,6
q0zRx,rr4k1/8/3pp1p1/5p2/1P1bP3/q1P2P2/1Q4P1/2KR3R w - - 0 28,d1d4 a3a1 b2a1 a8a1 c1d2 a1h1,1442,105,41,34,advantage endgame exposedKing long skewer,https://lichess.org/hArghFda#55,,,6
xJHve,8/r1n2Rb1/1k5p/8/2KP1P2/6P1/1B6/8 b - - 0 53,c7e6 f7a7 b6a7 d4d5 g7b2 d5e6,1535,76,93,824,crushing endgame long,https://lichess.org/1h1oNOEu/black#106,,,6
dRMDA,r2k4/1pp2p2/p4pbp/3P1Bq1/4R3/P7/1PP1QP2/5K2 b - - 5 26,g6f5 e4e8 d8d7 e2e7,1362,118,81,12,endgame mate mateIn2 short,https://lichess.org/egxpbR0v/black#52,,,4
wn1S4,1r6/3n1k2/q2p4/Pp1P1p2/2p2P2/2Q1P3/4BK2/1R6 b - - 8 36,d7c5 e2h5 f7e7 c3g7,1566,108,0,12,crushing endgame short,https://lichess.org/RnfmpZqQ/black#72,,,4
2upDv,r4rk1/p1q2ppp/2p1pb2/3pNb2/Q2P4/2N1P3/PP3PPP/R3K2R w KQ - 0 13,a4c6 f6e5 c6c7 e5c7,1435,75,85,492,advantage middlegame short,https://lichess.org/6CoaWmHK#25,Slav_Defense Slav_Defense_Exchange_Variation,,4
uZO4n,1r1q1rk1/p1pb1pp1/5n1p/4p3/3b3B/2NB1Q2/PPP2PPP/1R3RK1 b - - 8 17,d7g4 h4f6 g4f3 f6d8,1347,75,87,229,crushing middlegame short,https://lichess.org/y7ApNBKP/black#34,Four_Knights_Game Four_Knights_Game_Scotch_Variation_Accepted,,4
juycN,2R3k1/p5r1/8/1P6/P2R4/5K2/6rp/8 b - - 3 41,g8h7 d4h4 h7g6 f3g2,1556,75,95,6642,crushing endgame interference rookEndgame short,https://lichess.org/1NBp4VvW/black#82,,,4
C5JUF,r4rk1/pppbqppp/2n2n2/3pp3/1b1P1NP1/2N1BP2/PPPQP2P/2KR1B1R w - - 0 11,f4d5 f6d5 c3d5 b4d2,1580,76,88,1775,crushing middlegame queensideAttack short,https://lichess.org/Z0naLyNX#21,Queens_Pawn_Game Queens_Pawn_Game_Other_variations,,4
c3E9q,1k5r/Np3r2/5p2/qNBn4/P7/6Pp/1PP4K/R4R2 b - - 2 29,b7b6 a7c6 b8a8 c6a5,1360,76,96,14593,crushing fork middlegame short,https://lichess.org/Jrjh8mrK/black#58,,,4
OXuh5,6k1/p3Qbpp/2p5/P2q4/5R2/6P1/5P1P/3r1BK1 b - - 5 31,d5d7 f4f7 d7e7 f7e7,1549,76,94,909,crushing endgame short,https://lichess.org/AStprklk/black#62,,,4
BEma2,r3rbk1/ppp2pp1/1n5p/4P3/3q1Pb1/PPNB4/2PQ2PP/4RR1K b - - 1 20,f8a3 d3h7 g8h7 d2d4,1368,77,82,124,crushing discoveredAttack middlegame short,https://lichess.org/1K5gqoNN/black#40,,,4
FtXPX,1r4k1/6pp/3r4/8/1p1NR3/n7/5PPP/1R2K3 w - - 4 39,b1b3 d6d4 e4d4 a3c2 e1d1 c2d4,1315,77,87,1913,attraction crushing endgame fork long sacrifice,https://lichess.org/sJB5SHI9#77,,,6
TKBgD,1rb1k2r/p2p1pp1/1qp1p2p/8/N3P3/8/PbPQ1PPP/1K1R1B1R b k - 1 13,b6b4 d2b4 b8b4 a4b2,1348,79,92,1038,advantage middlegame short,https://lichess.org/y3FlVoDX/black#26,Sicilian_Defense Sicilian_Defense_Four_Knights_Variation,,4
fK74Z,r4k2/5p2/4pN2/3pPbP1/3P4/7p/1r5B/2R4K b - - 4 45,a8a2 c1c8 f8e7 c8e8,1433,75,100,1199,endgame hookMate mate mateIn2 short,https://lichess.org/spQXhFzg/black#90,,,4
sA8tb,3q1rk1/1b4pp/4p3/pp1nbp1Q/2pP4/2P2N2/PPB2PPP/R4RK1 w - - 0 21,f3e5 d5f4 h5f3 b7f3,1309,75,98,2029,advantage middlegame short,https://lichess.org/AWpM6eAF#41,,,4
9gbUY,4rk2/2p3p1/pp3p1r/4b3/4Nq1P/1P3P2/P1P3Q1/1K1R3R b - - 2 30,h6h4 h1h4 f4h4 d1h1 h4h1 g2h1,1548,75,87,1144,clearance crushing long middlegame,https://lichess.org/85BD680j/black#60,,,6
QMCOP,5rk1/Q4ppp/4pn2/6N1/8/Pq4bP/1r4P1/2R2R1K b - - 5 26,f6h5 a7f7 f8f7 c1c8 f7f8 f1f8,1501,78,92,2883,long mate mateIn3 middlegame sacrifice,https://lichess.org/hK7XDgAT/black#52,,,6
3gGmq,5R2/1P1k1p2/6p1/7p/8/1r5P/6PK/8 b - - 2 39,b3b7 f8f7 d7c6 f7b7 c6b7 h2g3,1430,80,95,26670,crushing defensiveMove endgame long rookEndgame,https://lichess.org/5l6G0kf0/black#78,,,6
UAcTl,r2q1rk1/pp1b1ppp/2n1pn2/6N1/2B5/2B1P3/2QP1PPP/R3K2R b KQ - 4 12,h7h6 c3f6 h6g5 f6d8,1395,77,92,1355,advantage middlegame short,https://lichess.org/RDLPHoHK/black#24,Anderssens_Opening Anderssens_Opening_Other_variations,,4
BFNpI,r5k1/1p1q2pp/2p2p2/3p4/rP1Pn3/4PN1P/1Q3PP1/2R2RK1 w - - 3 23,f3d2 a4a2 b2a2 a8a2,1372,76,80,1674,advantage middlegame short,https://lichess.org/NrnZe9Wb#45,,,4
Ipike,5bk1/5Rp1/p2r3p/2p1N3/2Pp1P2/3P3P/6PK/8 b - - 0 40,d6b6 f7f8 g8f8 e5d7 f8e7 d7b6,1373,79,84,387,attraction crushing endgame fork long master sacrifice,https://lichess.org/aDE8wHiS/black#80,,,6
92Qk5,3r1r2/6bk/p3p1pp/8/1P1N3q/2pQ4/P5RP/3K2R1 b - - 2 36,e6e5 d3g6 h7h8 g6g7,1326,75,80,157,mate mateIn2 middlegame short,https://lichess.org/ZGIC0DDg/black#72,,,4
17hWW,r2r4/1p2qnkp/3p1pp1/2nQp3/p7/P1R5/1P1N1PPP/2RB2K1 b - - 1 24,e7e6 c3c5 e6d5 c5d5,1466,76,83,131,advantage master middlegame short,https://lichess.org/Htoo8MBm/black#48,,,4
AcUOC,r3r1k1/5ppp/2pb1n2/p1p5/5Pq1/1P1P4/PBPQNR1P/2KR4 w - - 0 20,d1g1 e8e2 g1g4 e2d2 g4g7 g8g7,1505,74,82,214,advantage long middlegame,https://lichess.org/bfuZKAxK#39,,,6
OBKiY,2kr4/p3np1p/3pp1p1/Qpp3q1/4P3/8/PPP3PP/4RB1K b - - 0 23,e7c6 a5a6 c8c7 f1b5 c6b8 a6a7,1442,76,88,704,crushing endgame fork long,https://lichess.org/rRqVWWpD/black#46,,,6
psy0Z,5rk1/pp3ppp/8/3p1Pq1/BP2n3/P2Qb3/6PP/1R3RK1 w - - 0 26,g1h1 e4g3 h2g3 g5h5,1494,77,93,1229,kingsideAttack mate mateIn2 middlegame sacrifice short,https://lichess.org/XaYoeWQi#51,,,4
H3VzB,8/6rk/p2Q3p/1p1p4/1P1PbNq1/P3P1P1/5P1P/5RK1 w - - 7 48,f1c1 g4f3 g1f1 f3h1 f1e2 h1c1,1511,74,91,389,crushing endgame long skewer,https://lichess.org/9e3Dol4x#95,,,6
JKNV3,2k1r3/pp5p/2pp2p1/1q6/1r6/2R2NQ1/1P4PP/1K5R w - - 1 27,g3f2 e8e2 f2e2 b5e2,1567,75,15,71,crushing middlegame short,https://lichess.org/vE96HVkU#53,,,4
RZs50,1k6/pp4p1/2p1Bb2/1Nq1pP2/4P3/8/PPP5/2KQ4 b - - 0 25,c5b5 d1d6 b8a8 d6f8 f6d8 f8d8,1339,76,98,3722,backRankMate endgame long mate mateIn3,https://lichess.org/eNGNNT0Y/black#50,,,6
bjjJv,r2qkb1r/pp2pppp/2n2n2/1B1p4/5Pb1/3P1N2/PPP3PP/RNBQK2R w KQkq - 1 7,e1g1 d8b6 g1h1 b6b5,1315,77,82,524,advantage fork master middlegame short,https://lichess.org/He7wANyu#13,Caro-Kann_Defense Caro-Kann_Defense_Other_variations,,4
hA7tA,3rrk1b/ppq1p1Qp/4bp1P/3pPN2/8/2B5/PPP5/2K3RR b - - 1 25,h8g7 h6g7 f8f7 f5h6,1565,77,94,977,advancedPawn mate mateIn2 middlegame short,https://lichess.org/LmaBopPP/black#50,,,4
nJnrf,rnb2rk1/pR4pp/2pb1p2/q2p1p2/3P4/2N1P1P1/P1PKNPBP/1Q5R b - - 0 13,c8b7 b1b7 b8a6 b7c6,1390,81,93,14785,advantage master middlegame short,https://lichess.org/WyBSiqd0/black#26,Dutch_Defense Dutch_Defense_Raphael_Variation,,4
64dZa,6k1/1b3p2/p3pN1p/1p3pq1/3Q4/4P3/5PPP/6K1 b - - 3 33,g8g7 f6e4 g7g6 e4g5,1306,79,91,851,crushing discoveredAttack discoveredCheck endgame master short,https://lichess.org/BpaV9FLd/black#66,,,4
sXUkk,8/pp5p/1b6/3N4/1P6/P5kP/4r1P1/3R3K b - - 4 34,e2g2 d1d3 g3f2 d3d2 f2f3 d2g2,1407,75,93,1283,crushing endgame long,https://lichess.org/Ywwd53W7/black#68,,,6
QOF1C,r6r/1ppk2p1/p1n1qbQp/4p3/1B1p4/P2P1N1P/1PP2PP1/2KRR3 w - - 5 19,e1e2 f6g5 g6g5 h6g5,1495,76,93,5825,crushing middlegame short,https://lichess.org/iO0li2ml#37,Italian_Game Italian_Game_Anti-Fried_Liver_Defense,,4
tbnA2,6k1/7p/p5p1/5n2/6r1/1Pq2N2/P4Q1K/4R3 b - - 5 37,g8f7 f3e5 f7g8 e5g4,1355,79,92,666,advantage endgame fork short,https://lichess.org/WWBVHLm4/black#74,,,4
UxE8H,r4rk1/ppBb1ppp/2n5/1B1n4/8/5N2/PPP2PPP/R4RK1 w - - 3 15,a1d1 d5c7 d1d7 c7b5,1478,130,43,10,advantage hangingPiece middlegame short,https://lichess.org/APHlZUIJ#29,Sicilian_Defense Sicilian_Defense_French_Variation,,4
9ELLn,r1b1k1nr/ppqpppbp/6p1/3Pn3/4PB2/5N2/PP3PPP/RN1QKB1R w KQkq - 3 8,d1d4 e5f3 g2f3 g7d4 f4c7 d4b2,1530,75,85,388,crushing discoveredAttack long opening,https://lichess.org/jTtxNXqN#15,Sicilian_Defense Sicilian_Defense_Hyperaccelerated_Dragon,,6
06oac,r2qbrk1/p3ppbp/2p2np1/2PpN3/3P4/2N4P/PP3PP1/R1BQ1RK1 b - - 0 12,f6d7 e5c6 d7c5 c6d8,1550,75,83,144,advantage master opening short,https://lichess.org/EYezwl7s/black#24,Caro-Kann_Defense Caro-Kann_Defense_Panov_Attack,,4
cBtCb,5b2/8/5pk1/2p5/2P1K3/1P6/P2B4/8 w - - 2 48,e4f4 f8h6 f4e4 h6d2,1313,79,100,116,bishopEndgame crushing endgame short skewer,https://lichess.org/Ito7GRfj#95,,,4
TNkS8,4Rrk1/pp3ppp/2r3q1/2PQ1n2/8/6P1/PP3P1P/4R1K1 b - - 1 29,c6e6 e8f8 g8f8 d5d8 e6e8 e1e8,1526,74,86,957,attraction kingsideAttack long mate mateIn3 middlegame,https://lichess.org/tvG3pVbs/black#58,,,6
yjBSc,8/p4N2/8/6p1/1P3pP1/r1RKp2P/8/1k6 b - - 2 45,a3c3 d3c3 f4f3 c3d3 f3f2 d3e2,1554,75,94,1091,crushing endgame long,https://lichess.org/1u1l1ZOy/black#90,,,6
3Qixc,8/8/K2k1p1p/4pp2/5P2/6P1/P6P/8 w - - 0 36,f4e5 f6e5 a6b5 d6d5 b5b4 d5d4,1444,458,33,1,crushing defensiveMove endgame long pawnEndgame,https://lichess.org/KjB2ZatJ#71,,,6
c83Y6,2k5/2p2p2/2P1bB1p/p7/1p5p/1PK2B2/P1P1RPP1/2b4r w - - 0 30,c3d4 c1b2 d4c5 b2f6,1486,117,57,11,advantage endgame short skewer,https://lichess.org/aeICWWIw#59,,,4
5RLUB,r3r1k1/p4ppp/2p5/8/4R3/2PQ4/Pq4PP/4R2K b - - 1 20,e8d8 d3d8 a8d8 e4e8 d8e8 e1e8,1401,81,76,822,backRankMate endgame long mate mateIn3 sacrifice,https://lichess.org/5WP5Xgal/black#40,,,6
volSN,4rrk1/ppp5/3p1q1p/3P1Np1/2P2p2/1P1Q1P2/P5PP/3RR1K1 b - - 0 25,f6f5 e1e8 f5d3 e8f8 g8f8 d1d3,1488,75,88,815,crushing endgame exposedKing intermezzo kingsideAttack long,https://lichess.org/iSq2EQMr/black#50,,,6
PCyW2,4rk2/5p1p/1PR5/2P1p3/2N1P1Q1/1NbqP3/6PP/6K1 w - - 1 32,c4a5 d3e3 g1f1 e3e1,1567,76,94,1066,mate mateIn2 middlegame short,https://lichess.org/hKCEqCgB#63,,,4
FKA4W,5Nk1/ppq2rp1/7p/3p4/2pP4/P1P1RpbP/1PQ3P1/4RK2 b - - 0 28,g3e1 c2h7 g8f8 h7h8,1464,74,87,212,endgame kingsideAttack mate mateIn2 sacrifice short,https://lichess.org/zePThtRM/black#56,,,4
3t6OC,3r1k2/ppp3pQ/4p1N1/6N1/2P5/4K3/1P3rPP/7q b - - 2 27,f8e8 h7g8 e8d7 g8e6,1560,73,96,29743,endgame mate mateIn2 short,https://lichess.org/icSZyR62/black#54,,,4
bIb0R,8/1PR5/8/8/7P/3k4/2p2r2/2K5 w - - 8 69,b7b8q f2f1 c1b2 f1b1 b2a2 b1b8,1302,83,86,56,crushing endgame exposedKing long queenRookEndgame skewer,https://lichess.org/N8e2CwPC#137,,,6
EcjlH,1nQ5/5qkR/2pb2p1/8/1p1P4/8/rP3P2/2K3R1 b - - 0 27,g7h7 g1h1 d6h2 h1h2 h7g7 c8h8,1344,76,96,3504,endgame long mate mateIn3,https://lichess.org/diE7W64P/black#54,,,6
L9dnH,8/4kPp1/8/1pp1P3/3n1NR1/4K3/r7/8 w - - 1 48,g4g7 d4f5 e3e4 f5g7 f7f8q e7f8,1335,86,94,2775,crushing endgame fork long,https://lichess.org/43m9LmQf#95,,,6
Uzgmb,r1bk2nr/ppppbQ1p/2n2P2/8/2Bq4/6B1/PP4PP/4RK1R b - - 0 16,g8h6 f6e7 c6e7 f7e7,1488,77,90,102,advancedPawn mate mateIn2 middlegame short,https://lichess.org/3flTORhQ/black#32,Kings_Gambit_Accepted Kings_Gambit_Accepted_Rosentreter_Gambit,,4
7bD36,rn1qk2r/pbpp1ppp/1p2p3/4P3/1bPPn3/2NB4/PP3PPP/R1BQK1NR w KQkq - 3 7,g1f3 e4c3 b2c3 b4c3,1401,79,91,1058,advantage master opening short,https://lichess.org/QZVjvyTf#13,English_Defense English_Defense_Other_variations,,4
DpS34,4r1k1/2p4p/1p4pP/p3r1N1/2b1B3/7P/7K/4R3 b - - 2 38,c4d5 e4d5 g8f8 g5h7 f8e7 e1e5,1486,76,100,694,crushing endgame interference long,https://lichess.org/4iBKH28F/black#76,,,6
KNk0L,5rk1/pppq3p/7p/3N4/3Q4/7P/PP4P1/n6K b - - 0 28,c7c6 d5f6 f8f6 d4d7,1396,79,96,34687,crushing discoveredAttack endgame fork short,https://lichess.org/H7ZkVTII/black#56,,,4
mt14B,8/8/8/8/4pnR1/5k1p/7K/8 w - - 8 61,g4h4 e4e3 h4h7 e3e2 h7e7 f3f2,1558,78,97,5598,endgame,https://lichess.org/VJJiD8T1#121,,,6
1K46l,r5k1/1b2bppp/p3p3/1pp5/4P3/P1N1BP2/1PPR1P1P/6K1 b - - 0 18,h7h6 d2d7 e7f6 d7b7,1333,76,84,331,crushing endgame fork short,https://lichess.org/T3fOH7V2/black#36,Sicilian_Defense Sicilian_Defense_Taimanov_Variation,,4
wFVW9,3r4/1p4pk/pb2p1pp/2pnP3/6P1/P3Pq1P/1P2NP2/1Q1R1RK1 w - - 2 28,e2g3 d5e3 b1e4 f3e4,1376,77,93,443,advantage middlegame short,https://lichess.org/6JaPYgwU#55,,,4
w7Nt8,1kr4r/p2q1p2/4bp2/1p2p2P/3pP1P1/PPbQ1P2/2P1KN2/RNR5 w - - 1 25,b1c3 c8c3 d3c3 d4c3,1471,76,80,1513,advantage master middlegame short,https://lichess.org/K6sQ1oqc#49,,,4
c2tWS,2kr3r/pppq1p2/2n2n1p/3B2p1/4P3/P1R1BP2/1P4PP/3Q1RK1 w - - 1 18,d5c6 d7d1 f1d1 d8d1,1351,93,86,25,advantage middlegame short,https://lichess.org/S3aT09za#35,Queens_Gambit_Declined Queens_Gambit_Declined_Marshall_Defense,,4
uefQp,r2r2k1/ppq1bppp/2b5/4PR2/2P5/2Q5/PB1N2PP/3R3K b - - 0 24,d8d7 e5e6 e7f6 f5f6,1402,76,92,1542,crushing middlegame short,https://lichess.org/aZvQ5ujr/black#48,,,4
hvp4z,8/4PK2/1R5k/6p1/8/7p/8/4r3 b - - 1 74,h6h5 b6e6 e1e6 f7e6 h5g4 e7e8q,1420,80,93,1657,advancedPawn crushing endgame long promotion rookEndgame,https://lichess.org/hm2S82gu/black#148,,,6
8919E,6k1/pp3pp1/3P4/7p/3B1QP1/2Pq1P1P/P2n1rK1/8 w - - 0 28,d4f2 d3f1 g2g3 h5h4 g3h4 f1f2,1334,95,91,82,attraction crushing deflection endgame long,https://lichess.org/hsPzzj80#55,,,6
sOkFx,4k3/8/2nPK3/1pB1P3/8/p7/4qP2/8 b - - 2 54,a3a2 d6d7 e8d8 c5b6,1397,76,85,119,advancedPawn endgame mate mateIn2 short,https://lichess.org/SMbGm24e/black#108,,,4
K6M6Y,8/b7/P1N5/8/2K1pk2/8/8/8 b - - 4 57,a7g1 c6d4 f4e5 a6a7 g1d4 a7a8q,1475,75,88,154,advancedPawn crushing endgame long promotion quietMove,https://lichess.org/qgnftAFN/black#114,,,6
Rjkqn,2R5/8/3kp3/6K1/6P1/7P/2p1r3/8 w - - 2 54,h3h4 e2e5 g5f6 e5c5 c8c5 d6c5,1303,78,91,1625,crushing endgame long rookEndgame,https://lichess.org/qqIo024r#107,,,6
T1tZ1,3r1rk1/pp4pp/2p5/5pQ1/1nP1BB2/N7/Pq3bPP/R4R1K b - - 1 21,f5e4 f4e5 b2e5 g5e5,1499,76,94,97,advantage master middlegame short,https://lichess.org/YnfJlnwD/black#42,,,4
xCMUx,8/8/8/4kp1p/7P/4K1P1/8/8 b - - 6 62,e5d5 e3f4 d5e6 f4g5 e6e5 g5h5 e5f6 h5h6 f5f4 g3f4,1411,77,92,219,crushing endgame pawnEndgame veryLong,https://lichess.org/s8SlOcHJ/black#124,,,10
5lOAn,2kr1r2/1pp2Q2/p2p4/3Pb3/4P2p/P3q3/1PB2RP1/1K1R4 w - - 5 28,f7e6 c8b8 f2f8 d8f8,1422,75,84,172,advantage middlegame short,https://lichess.org/sFhWxC7B#55,,,4
UWUUv,2R5/5pkp/3N1p2/8/1p1b4/6P1/r6P/7K b - - 5 31,a2a7 d6f5 g7g6 f5d4,1396,77,91,1050,advantage endgame fork short,https://lichess.org/xD8kyzle/black#62,,,4
1SYXl,6k1/5q2/p3p3/1p1p2Q1/P2P4/1P2P1PP/5rP1/6K1 b - - 0 38,f7g7 g5g7 g8g7 g1f2 b5a4 b3a4,1540,76,85,365,crushing endgame long,https://lichess.org/KphcHzOw/black#76,,,6
1ZqkA,r2qk1r1/ppp1ppb1/2n4p/3p4/6Q1/2NP1N2/PPP1PPB1/R1B1K3 w Qq - 1 13,c1h6 g7c3 b2c3 g8g4,1503,78,94,6681,crushing discoveredAttack middlegame short,https://lichess.org/5CryTdux#25,Grob_Opening Grob_Opening_Other_variations,,4
gzu4H,8/pp6/8/8/P2k1P1P/2p5/8/4K3 b - - 0 53,d4e4 h4h5 c3c2 e1d2 c2c1q d2c1,1313,80,89,922,crushing endgame long pawnEndgame quietMove,https://lichess.org/t2fGQxEA/black#106,,,6
49pvX,8/1p1R4/6pk/p1P2p2/P4P2/1q3NK1/8/8 b - - 1 60,b3e6 d7h7 h6h7 f3g5 h7g7 g5e6,1400,78,94,1930,attraction crushing endgame fork long master sacrifice,https://lichess.org/P2jLIkp0/black#120,,,6
FOJcv,1r3r2/p6k/2p3pp/5p2/4pN2/1Pb3P1/q1P2PBP/3R1QK1 b - - 2 24,f8f7 f1c4 f7g7 c4c3,1375,75,85,385,crushing fork master middlegame short,https://lichess.org/MkUldJft/black#48,,,4
jIgYJ,r1q1r1k1/ppp2pp1/3p1n2/1P2nbBp/2PN4/P2P3P/4PPP1/1R1QKB1R w K - 1 16,g5f6 e5d3 e1d2 d3f2,1537,75,95,8494,crushing deflection middlegame pin short,https://lichess.org/Q4BDazaH#31,English_Opening English_Opening_Kings_English_Variation,,4
IXcjd,r1b1n2r/ppknbppp/2p5/4p3/2P1P3/P1N1BP2/1P4PP/2KR1BNR b - - 0 11,e7c5 d1d7 c8d7 e3c5,1582,82,94,1878,advantage master opening short,https://lichess.org/yFtVwHau/black#22,Old_Indian_Defense Old_Indian_Defense_Ukrainian_Variation,,4
iQZjZ,4r1k1/5p1p/7N/1p1Q2Pp/2nP4/2P3K1/4q3/4B3 b - - 5 37,g8g7 d5f7 g7h8 f7f6,1503,75,91,162,endgame mate mateIn2 short,https://lichess.org/iTSrWF6C/black#74,,,4
VC2iu,1k5r/pp3p2/1q6/3p3p/5Pn1/1P1P3P/P2NQ1P1/4R2K w - - 0 24,e2e8 h8e8 e1e8 b8c7,1323,146,43,14,advantage endgame master short,https://lichess.org/5wlNFOuk#47,,,4
CkpQm,r1b1k1nr/pppp1ppp/8/PN6/2PPq3/P3B3/5PPP/3QK2R b Kkq - 1 12,c7c6 b5d6 e8f8 d6e4,1481,76,85,790,crushing fork middlegame short,https://lichess.org/DdIDvvtJ/black#24,Three_Knights_Opening Three_Knights_Opening_Other_variations,,4
8ZgKc,1r4rk/1b1n1p1p/2q1pPpQ/2b1P3/2p2BR1/2N5/1PP3PP/R6K b - - 4 27,c5f8 h6h7 h8h7 g4h4 f8h6 h4h6,1353,74,98,5512,attraction kingsideAttack long mate mateIn3 middlegame operaMate sacrifice,https://lichess.org/axDZHADY/black#54,,,6
1z6v1,2r3r1/4k2p/pq2pp2/1pbpn3/6Q1/1BP1B3/PP3PPP/R3R1K1 w - - 2 22,g4h4 e5f3 g1f1 f3h4,1571,92,54,21,crushing kingsideAttack middlegame pin short,https://lichess.org/r9YLm7Pr#43,,,4
7ytzw,r1b1k2r/ppqn1ppp/2pbp3/8/4P3/P4N1P/1BP1BPP1/R2Q1RK1 b kq - 0 13,d7f6 e4e5 d6e7 e5f6,1400,78,93,5480,crushing fork opening short,https://lichess.org/JHOIaXBX/black#26,Scandinavian_Defense Scandinavian_Defense_Main_Line,,4
KuAkA,r4rk1/p4pp1/3p1n1p/4p3/4n3/2P1B3/PqB1QPPP/R4RK1 b - - 3 19,e4c3 c2h7 f6h7 e2b2,1323,75,82,361,crushing discoveredAttack middlegame short,https://lichess.org/6B6qh4lC/black#38,French_Defense French_Defense_Tarrasch_Variation,,4
WhIg5,5r1k/p6p/1p4p1/2qB4/6NQ/2P3P1/PP3rP1/4R1K1 w - - 1 28,g4e3 f2f1 e1f1 c5e3 g1h2 f8f1 h4d8 h8g7,1547,79,92,3149,advantage defensiveMove deflection middlegame pin sacrifice veryLong,https://lichess.org/e2iEZTDF#55,,,8
